Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,2-4,33.3%,21-33,38.9%,0-0,-,0,,,,,,,,,,,,
2025,5,2,3,40.0%,5-7,41.7%,54-63,46.2%,2-0,100.0%,3,53.8%,17.9%,0.4%,4.0%,67.8%,59.9%,32.6%,51.1%,35.7%,43.7%,0.73,
2024,20,5,15,25.0%,16-36,30.8%,217-278,43.8%,2-3,40.0%,20,69.1%,18.1%,2.2%,2.3%,68.6%,61.6%,53.4%,59.0%,35.1%,47.2%,0.86,R16 (3x)
2023,5,3,2,60.0%,7-5,58.3%,62-54,53.4%,0-0,-,1,86.7%,6.7%,3.1%,2.1%,72.9%,68.6%,57.7%,65.6%,28.1%,47.6%,0.82,
2022,1,1,0,100.0%,2-0,100.0%,12-3,80.0%,0-0,-,0,,,,,,,,,,,,
2021,10,3,7,30.0%,8-16,33.3%,91-124,42.3%,0-1,0.0%,8,61.0%,23.5%,1.7%,4.1%,77.0%,56.8%,47.6%,54.6%,38.2%,46.5%,0.84,QF (Buenos Aires)
2020,6,1,5,16.7%,5-12,29.4%,57-88,39.3%,1-1,50.0%,6,60.0%,19.2%,1.5%,4.1%,67.2%,63.9%,40.4%,56.2%,35.4%,45.6%,0.81,
2019,2,0,2,0.0%,1-5,16.7%,21-35,37.5%,0-1,0.0%,2,59.3%,17.9%,1.2%,4.7%,62.0%,57.5%,46.2%,53.2%,36.1%,44.2%,0.77,R32 (Hamburg)
2018,2,0,2,0.0%,0-4,0.0%,11-24,31.4%,0-0,-,2,47.1%,16.7%,1.7%,5.9%,61.9%,50.7%,42.2%,47.5%,33.3%,40.8%,0.63,
2016,1,0,1,0.0%,1-2,33.3%,12-13,48.0%,0-0,-,1,66.7%,30.8%,1.2%,4.9%,61.7%,64.0%,51.6%,59.3%,41.5%,50.3%,1.02,
Career,54,15,39,27.8%,47-91,34.1%,558-715,43.8%,5-6,45.5%,43,64.6%,19.1%,1.8%,3.3%,69.1%,60.6%,48.2%,56.8%,35.7%,46.3%,0.83,
