Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Davis Cup RR,L vs Den Ouden,18,40,0.5,10.2%,22.7%,17,38,0.4,10.2%,22.8%,7.8%,1.8%,1.1,17.0%,15.3%
2026 Davis Cup RR,L vs De Jong,20,36,0.6,10.7%,19.3%,19,32,0.6,11.4%,19.2%,10.2%,0.6%,0.9,18.2%,20.9%
2024 US Open R128,L vs Griekspoor,19,26,0.7,10.8%,14.8%,17,21,0.8,11.0%,13.6%,8.4%,2.6%,0.9,18.2%,19.3%
2024 Wimbledon R128,L vs Kecmanovic,47,44,1.1,20.8%,19.5%,44,40,1.1,20.9%,19.0%,15.6%,4.7%,1.4,15.9%,11.1%
2024 Monte Carlo Masters R64,W vs Arnaldi,19,19,1.0,9.6%,9.6%,18,18,1.0,9.8%,9.8%,8.2%,1.1%,1.0,21.8%,21.3%
2023 Rome CH F,W vs De Jong,15,19,0.8,11.7%,14.8%,15,17,0.9,12.7%,14.4%,9.3%,3.4%,0.6,18.8%,28.9%
2021 Australian Open R128,L vs Berankis,17,40,0.4,8.3%,19.6%,17,40,0.4,8.8%,20.7%,,,0.7,15.7%,23.0%
2020 US Open R64,L vs Thiem,12,40,0.3,7.3%,24.4%,11,36,0.3,7.3%,23.8%,7.3%,0.0%,1.0,18.3%,18.9%
2020 US Open R128,W vs Klahn,17,17,1.0,8.3%,8.3%,16,12,1.3,8.7%,6.6%,5.5%,3.3%,0.8,15.7%,19.6%
2019 Banja Luka CH F,L vs Griekspoor,18,34,0.5,13.8%,26.2%,18,31,0.6,14.5%,25.0%,12.9%,1.6%,1.1,18.5%,16.2%
2019 US Open R128,L vs Federer,17,32,0.5,7.1%,13.4%,17,28,0.6,7.9%,13.0%,5.6%,1.9%,1.1,25.9%,23.8%
2019 Hamburg R32,L vs Gasquet,16,34,0.5,13.0%,27.6%,14,30,0.5,13.1%,28.0%,9.3%,3.7%,1.4,21.1%,15.4%
Career (12 matches),,235,381,0.6,10.9%,17.7%,223,343,0.7,11.3%,17.4%,8.2%,2.0%,1.0,18.8%,19.5%
