Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1991 Brighton F,L vs Graf,89.8%,50.5%,14.8%,10/6,1.99,41.3%,90.1%,46.9%,15.5%,1.89,53.5%,94.3%,57.6%,14.3%,2.13,25.0%
1990 Wimbledon F,L vs Navratilova,69.2%,38.9%,13.5%,2/5,1.66,18.5%,73.7%,35.7%,13.2%,1.54,0.0%,57.1%,50.0%,14.3%,1.86,47.6%
1990 Wimbledon SF,W vs Graf,75.8%,49.3%,13.2%,5/7,2.06,47.4%,76.4%,35.7%,16.4%,1.94,64.0%,81.8%,70.4%,9.1%,2.29,15.4%
1989 US Open SF,L vs Navratilova,68.5%,44.0%,17.8%,6/7,2.35,44.4%,77.3%,35.3%,11.4%,1.91,38.7%,80.0%,62.5%,40.0%,2.95,52.2%
1989 San Diego F,L vs Graf,83.1%,52.7%,5.6%,2/3,1.97,55.6%,91.2%,55.8%,8.8%,1.43,67.7%,100.0%,45.5%,0.0%,2.42,28.6%
1989 Washington F,L vs Graf,51.9%,37.0%,9.6%,2/3,2.33,61.1%,40.7%,9.1%,11.1%,2.34,91.3%,72.7%,56.3%,9.1%,2.29,7.7%
1988 Olympics SF,L vs Graf,77.5%,35.5%,37.5%,4/11,2.30,15.4%,79.2%,36.8%,50.0%,2.25,19.0%,80.0%,33.3%,20.0%,2.48,0.0%
1988 US Open SF,L vs Sabatini,76.5%,47.7%,11.8%,4/6,1.82,3.4%,81.3%,28.2%,20.8%,1.55,5.0%,92.9%,76.9%,0.0%,1.98,0.0%
1985 Wimbledon SF,L vs Navratilova,63.0%,52.2%,20.5%,3/12,1.95,78.3%,51.2%,52.4%,24.4%,1.78,71.9%,96.2%,52.0%,19.2%,2.33,92.3%
Career (9 matches),,74.7%,47.3%,14.8%,38.8%,2.03,43.1%,76.5%,40.6%,17.3%,1.87,47.4%,86.0%,58.4%,13.0%,2.28,35.2%
