Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1991 Brighton F,L vs Graf,52.7%,55.1%,40.4%,54.9%,10.5%,16.1%,0.0%,18.8%,25.0%,3.2%,30.0%,8,3
1990 Wimbledon F,L vs Navratilova,71.0%,55.1%,47.5%,51.7%,25.0%,40.0%,100.0%,10.5%,50.0%,1.1%,0.0%,61,50
1990 Wimbledon SF,W vs Graf,57.7%,64.3%,45.8%,63.6%,4.4%,14.3%,0.0%,21.4%,100.0%,0.5%,100.0%,-21,-18
1989 US Open SF,L vs Navratilova,51.5%,50.0%,27.5%,56.4%,21.4%,25.0%,0.0%,34.8%,42.9%,0.0%,-,33,-1
1989 San Diego F,L vs Graf,50.0%,44.4%,53.4%,46.5%,13.1%,6.7%,0.0%,33.3%,50.0%,1.0%,0.0%,-58,-29
1989 Washington F,L vs Graf,52.2%,70.8%,36.4%,55.6%,0.0%,0.0%,0.0%,0.0%,0.0%,1.1%,0.0%,17,-12
1988 Olympics SF,L vs Graf,48.6%,33.3%,37.7%,31.0%,2.7%,0.0%,0.0%,0.0%,0.0%,1.7%,0.0%,-56,-28
1988 US Open SF,L vs Sabatini,52.6%,55.0%,49.7%,66.3%,10.5%,18.2%,0.0%,13.0%,25.0%,1.8%,50.0%,31,20
1985 Wimbledon SF,L vs Navratilova,63.5%,54.1%,42.1%,58.3%,26.1%,25.0%,25.0%,58.8%,75.0%,0.0%,-,160,59
Career (9 matches),,56.3%,54.8%,42.9%,55.6%,10.8%,13.7%,11.1%,25.4%,48.1%,1.4%,28.6%,14,4
