Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,318,229,89,72.0%,463-215,68.3%,3473-2481,58.3%,34-18,65.4%,0,,,,,,,,,,,
Clay,150,91,59,60.7%,186-125,59.8%,1472-1260,53.9%,16-15,51.6%,0,,,,,,,,,,,
Grass,164,123,41,75.0%,243-92,72.5%,1763-1162,60.3%,14-10,58.3%,0,,,,,,,,,,,
Carpet,235,149,86,63.4%,297-190,61.0%,2320-1887,55.1%,23-20,53.5%,0,,,,,,,,,,,
Grand Slams,183,128,55,69.9%,261-136,65.7%,2039-1493,57.7%,17-12,58.6%,0,,,,,,,,,,,
Premiers,3,2,1,66.7%,4-3,57.1%,33-28,54.1%,0-0,-,0,,,,,,,,,,,
Finals,39,16,23,41.0%,39-45,46.4%,353-381,48.1%,1-4,20.0%,0,,,,,,,,,,,
Semi-finals,87,37,50,42.5%,80-100,44.4%,753-844,47.2%,7-10,41.2%,0,,,,,,,,,,,
Quarter-finals,156,87,69,55.8%,165-152,52.1%,1425-1328,51.8%,26-13,66.7%,0,,,,,,,,,,,
vs Righties,462,285,177,61.7%,580-396,59.4%,4682-3914,54.5%,51-26,66.2%,0,,,,,,,,,,,
vs Lefties,72,29,43,40.3%,57-85,40.1%,555-671,45.3%,4-9,30.8%,0,,,,,,,,,,,
vs Top 10,133,32,101,24.1%,76-203,27.2%,989-1458,40.4%,12-12,50.0%,0,,,,,,,,,,,
