Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
04-Apr-2016,Houston,Clay,F,148,25,Monaco d. (4) Jack Sock [USA],3-6 6-3 7-5,1.19,2.4%,2.4%,83.1%,66.7%,50.0%,2/6,2:18
23-Feb-2015,Buenos Aires,Clay,F,60,4,(1) Rafael Nadal [ESP] d. Monaco,6-4 6-1,0.66,0.0%,0.0%,75.0%,57.8%,40.0%,5/9,1:27
09-Jul-2012,Stuttgart,Clay,F,14,8,(1) Janko Tipsarevic [SRB] d. (2) Monaco,6-4 5-7 6-3,0.94,0.0%,1.0%,72.5%,55.4%,57.1%,7/14,2:36
09-Apr-2012,Houston,Clay,F,16,10,(4) Monaco d. (2) John Isner [USA],6-2 3-6 6-3,1.27,0.0%,4.8%,66.7%,73.2%,57.1%,8/9,2:28
15-May-2011,Dusseldorf,Clay,F,38,21,Florian Mayer [GER] d. Monaco,7-6(4) 6-0,0.74,1.6%,0.0%,67.7%,59.5%,35.0%,1/5,1:33
16-May-2010,Dusseldorf,Clay,F,30,21,Monaco d. Sam Querrey [USA],1-6 6-2 6-3,1.14,1.2%,1.2%,67.9%,61.4%,44.4%,7/12,1:35
13-Jul-2009,Bastad,Clay,F,61,12,(2) Robin Soderling [SWE] d. Monaco,6-3 7-6(4),1.00,5.6%,4.2%,70.4%,68.0%,47.6%,4/6,1:53
16-Feb-2009,Buenos Aires,Clay,F,67,17,(3) Tommy Robredo [ESP] d. Monaco,7-5 2-6 7-6(5),1.02,0.0%,1.7%,75.2%,61.5%,40.0%,8/12,2:45
18-May-2008,Poertschach,Clay,F,14,4,(1) Nikolay Davydenko [RUS] d. (2) Monaco,6-2 2-6 6-2,0.88,4.1%,2.7%,56.2%,65.9%,40.6%,5/10,2:05
28-Jan-2008,Vina del Mar,Clay,F,21,24,(1) Fernando Gonzalez [CHI] d. (3) Monaco,W/O,,,,,,,,
