Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Houston R32,L vs Brown,36% (4/11),50% (2/4),2/3,40% (4/10),25% (1/4),2/2,0/0,1/1,0/0,1/1
2017 Miami R128,L vs Delbonis,50% (6/12),67% (4/6),2/4,42% (5/12),0% (0/5),4/4,0/1,3/4,0/0,1/1
2017 Indian Wells R128,L vs Mannarino,20% (3/15),100% (3/3),1/6,54% (7/13),14% (1/7),0/2,0/1,2/2,0/0,1/1
2016 Tokyo QF,L vs Cilic,20% (2/10),50% (1/2),0/3,56% (5/9),20% (1/5),1/1,0/0,2/3,0/0,1/1
2016 Tokyo R16,W vs Duckworth,40% (4/10),75% (3/4),1/2,36% (4/11),50% (2/4),2/3,1/1,2/2,1/1,0/0
2016 Chengdu R16,L vs Lopez,18% (2/11),0% (0/2),0/2,30% (3/10),33% (1/3),0/0,0/0,0/0,0/0,0/0
2016 Chengdu R32,W vs Moriya,100% (8/8),88% (7/8),2/2,29% (2/7),0% (0/2),4/5,0/0,0/0,0/0,0/0
2016 US Open R128,L vs Granollers,24% (4/17),75% (3/4),1/4,41% (7/17),43% (3/7),3/3,0/0,2/2,0/0,0/0
2016 Cincinnati R32,L vs Murray,22% (2/9),50% (1/2),1/4,63% (5/8),20% (1/5),0/1,0/0,1/1,0/0,1/1
2016 Cincinnati R64,W vs Karlovic,30% (3/10),67% (2/3),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2016 Rio Olympics R32,L vs Murray,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,0/1
2016 Rio Olympics R64,W vs Basic,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2016 Gstaad R32,L vs Brown,0% (0/10),- (0/0),0/3,40% (4/10),25% (1/4),0/0,0/0,0/0,0/0,0/0
2016 Davis Cup RR,L vs Fognini,23% (3/13),67% (2/3),1/7,69% (9/13),11% (1/9),1/2,0/0,1/2,0/0,0/0
2016 Wimbledon R64,L vs Tsonga,15% (2/13),50% (1/2),1/5,54% (7/13),14% (1/7),1/1,0/0,1/2,0/0,0/1
2016 Wimbledon R128,W vs Daniel,37% (7/19),100% (7/7),0/4,45% (9/20),56% (5/9),5/6,2/2,0/0,1/1,0/0
2016 Roland Garros R64,L vs Ferrer,47% (9/19),67% (6/9),3/7,70% (14/20),21% (3/14),0/6,0/2,1/4,0/0,0/1
2016 Roland Garros R128,W vs Istomin,45% (9/20),67% (6/9),0/4,35% (7/20),43% (3/7),5/5,2/2,2/2,1/1,0/0
2016 Rome R16,W vs Wawrinka,40% (6/15),83% (5/6),1/3,31% (5/16),40% (2/5),4/5,2/2,2/2,1/1,0/0
2016 Rome R32,W vs Anderson,38% (5/13),80% (4/5),0/2,15% (2/13),0% (0/2),3/4,2/2,0/0,1/1,0/0
2017 (3 matches),,34.2%,69.2%,38.5%,45.7%,12.5%,75.0%,0.0%,85.7%,-,100.0%
2016 (26 matches),,39.6%,67.7%,19.5%,39.3%,30.2%,71.8%,78.6%,72.7%,85.7%,66.7%
2015 (16 matches),,35.6%,65.3%,16.0%,34.5%,23.5%,66.7%,82.4%,94.1%,85.7%,85.7%
2014 (32 matches),,41.8%,73.0%,28.6%,37.0%,22.5%,72.7%,72.0%,62.5%,63.6%,66.7%
2013 (43 matches),,44.2%,69.7%,23.2%,34.9%,21.3%,70.4%,77.8%,66.2%,66.7%,44.4%
Career (195 matches),,40.6%,70.4%,24.1%,35.6%,25.0%,75.1%,79.0%,73.0%,76.8%,70.1%
