Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Australian Open Q1,W vs Kuzmanov,6.3,5.2,7.4,65.8%,64.0%,41.7%,65.2%,39.4%,29.4%,8.0,10.0,10.5,9.5
2022 Sibiu CH F,L vs Fatic,6.3,6.3,6.3,50.0%,46.7%,53.3%,37.9%,52.8%,20.8%,0.5,0.3,-2.5,-2.0
2020 Barcelona CH F,L vs Alcaraz,4.8,4.3,5.2,47.0%,48.6%,42.9%,50.0%,35.4%,14.0%,0.5,0.5,-8.5,-4.5
2019 Rotterdam QF,L vs Monfils,5.3,6.2,4.6,41.5%,34.6%,33.3%,45.0%,47.6%,28.7%,-10.0,-10.6,3.0,3.4
2019 Rotterdam R16,W vs Kukushkin,5.7,4.4,6.7,53.1%,62.9%,52.9%,56.7%,43.8%,57.4%,6.5,6.5,5.0,5.9
2019 Rotterdam R32,W vs Tsitsipas,4.6,4.8,4.4,41.7%,60.4%,65.2%,43.8%,46.8%,13.8%,13.5,13.2,5.0,3.6
2018 Shenzhen QF,L vs De Minaur,6.8,7.5,6.2,33.9%,57.1%,53.3%,48.5%,33.0%,27.0%,-4.5,-3.8,-5.5,-2.7
2018 St Petersburg QF,L vs Wawrinka,3.7,3.9,3.5,43.2%,60.0%,35.7%,16.7%,46.2%,41.8%,-5.5,-10.8,-2.5,-4.7
2018 Los Cabos SF,L vs Del Potro,4.0,4.7,3.2,41.0%,43.8%,50.0%,45.5%,40.0%,23.3%,-4.0,-6.5,-8.0,-8.4
2018 Antalya F,W vs Mannarino,4.6,4.3,4.9,51.5%,55.2%,75.0%,57.9%,51.7%,28.7%,2.5,2.8,8.0,9.9
2018 Roland Garros R32,L vs Zverev,5.6,5.8,5.3,44.8%,59.2%,48.0%,50.0%,43.6%,22.8%,1.5,0.5,2.5,0.7
2017 Moscow F,W vs Berankis,3.9,3.9,3.8,49.5%,48.7%,38.1%,50.0%,43.0%,26.5%,-1.5,-2.1,7.0,6.9
2017 Beijing R32,L vs Dimitrov,4.7,5.1,4.3,48.2%,46.5%,52.6%,27.3%,48.8%,24.7%,0.0,0.0,-7.0,-5.6
2017 Shenzhen QF,W vs Zverev,3.9,4.4,3.2,50.7%,48.6%,58.3%,87.5%,47.1%,28.7%,-2.0,-3.4,5.0,7.0
2017 St Petersburg F,W vs Fognini,4.9,4.4,5.4,55.3%,43.8%,57.7%,62.5%,40.1%,12.3%,3.0,2.3,-3.0,-1.5
2017 Winston Salem F,L vs Bautista Agut,5.1,4.9,5.4,42.9%,37.1%,63.0%,53.8%,38.4%,30.3%,-4.0,-5.3,3.5,3.1
2017 Winston Salem QF,W vs Chung,4.7,4.5,4.9,57.7%,62.1%,43.8%,54.5%,40.4%,28.2%,7.5,12.9,5.0,5.9
2016 Moscow R32,W vs Khachanov,4.1,4.3,3.9,45.3%,52.1%,63.6%,47.6%,47.7%,28.9%,13.5,11.0,1.5,1.2
2016 Olympics R64,L vs Sela,4.5,3.6,5.3,42.6%,54.5%,22.2%,66.7%,45.9%,32.6%,1.0,1.1,-5.0,-5.6
2016 Istanbul R32,W vs Gabashvili,5.1,4.9,5.2,60.8%,54.5%,63.2%,43.8%,38.7%,24.5%,3.5,4.6,-1.0,-0.9
Career (24 matches),,4.8,4.7,4.8,46.3%,50.2%,48.9%,48.8%,43.2%,25.7%,0.4,0.4,-0.1,-0.1
