Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Australian Open Q1,W vs Kuzmanov,1.08,2.00,37.7,2.3,3.8%,80.8%,4.3%,60.9%,50.0%,56.5%
2022 Sibiu CH F,L vs Fatic,0.91,0.75,45.2,2.5,2.6%,51.3%,2.6%,52.6%,28.6%,52.0%
2021 Australian Open R128,L vs Duckworth,0.91,0.65,29.9,2.5,6.4%,51.1%,0.0%,54.8%,25.0%,43.2%
2020 Barcelona CH F,L vs Alcaraz,0.80,0.73,47.3,5.1,2.6%,55.3%,0.0%,62.9%,42.6%,31.8%
2020 US Open R128,L vs Djokovic,1.08,0.69,33.7,2.2,2.1%,39.6%,2.1%,53.2%,30.2%,38.5%
2020 Australian Open R128,L vs Wawrinka,1.02,0.65,41.1,2.2,0.0%,62.0%,1.6%,70.3%,25.0%,18.2%
2019 US Open R64,L vs Federer,0.89,0.75,35.2,3.6,0.0%,62.3%,3.6%,57.1%,30.6%,36.8%
2019 US Open R128,W vs Benchetrit,0.99,1.43,36.7,3.7,5.7%,75.5%,4.2%,62.5%,50.0%,38.0%
2019 Bastad R16,L vs Carballes Baena,1.01,0.85,53.1,2.1,-,58.3%,-,45.2%,41.9%,37.8%
2019 Bastad R32,W vs Ruud,0.88,1.52,52.4,2.5,-,70.4%,-,70.8%,50.0%,51.5%
2019 Wimbledon R128,L vs Cuevas,0.86,0.85,41.5,7.6,-,55.1%,-,70.7%,40.0%,33.3%
2019 Roland Garros R128,L vs Hoang,0.91,0.87,47.6,2.4,7.7%,53.8%,0.0%,55.6%,46.2%,39.7%
2019 Geneva Q2,W vs Paul,0.94,1.11,68.3,4.9,-,54.8%,-,63.6%,58.7%,37.5%
2019 Miami R128,W vs Eubanks,1.35,1.18,80.4,5.7,2.2%,69.6%,4.9%,70.7%,25.5%,26.8%
2019 Indian Wells R128,L vs Ramos,0.87,0.60,44.3,2.3,0.0%,46.7%,3.7%,40.7%,40.0%,37.5%
2019 Dubai R32,L vs Fucsovics,0.99,0.60,50.0,2.1,0.0%,54.8%,0.0%,62.1%,25.0%,25.0%
2019 Marseille R32,L vs Gojowczyk,0.93,0.72,50.9,2.4,2.6%,47.4%,2.7%,56.8%,36.1%,38.2%
2019 Rotterdam QF,L vs Monfils,0.91,0.59,39.2,2.2,0.0%,32.0%,0.0%,56.5%,37.5%,35.7%
2019 Rotterdam R16,W vs Kukushkin,0.98,1.75,55.4,2.4,9.1%,84.8%,0.0%,69.0%,44.2%,36.6%
2019 Rotterdam R32,W vs Tsitsipas,1.13,1.15,70.4,2.4,0.0%,61.4%,2.5%,55.0%,51.1%,33.3%
2023 (1 matches),,1.08,2.00,37.7,2.3,3.8%,80.8%,4.3%,60.9%,50.0%,56.5%
2022 (1 matches),,0.91,0.75,45.2,2.5,2.6%,51.3%,2.6%,52.6%,28.6%,52.0%
2021 (1 matches),,0.91,0.65,29.9,2.5,6.4%,51.1%,0.0%,54.8%,25.0%,43.2%
2020 (3 matches),,0.98,0.70,40.6,2.7,1.3%,53.5%,1.4%,63.0%,31.8%,28.3%
2019 (17 matches),,0.98,0.89,49.2,2.7,2.0%,57.1%,1.6%,58.5%,39.8%,36.2%
Career (306 matches),,1.02,1.04,52.3,2.8,2.8%,59.8%,2.9%,60.6%,40.2%,41.4%
