Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Australian Open Q1,W vs Kuzmanov,50% (4/8),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2022 Sibiu CH F,L vs Fatic,44% (4/9),50% (2/4),0/3,60% (6/10),17% (1/6),2/2,0/0,0/2,0/0,0/1
2021 Australian Open R128,L vs Duckworth,21% (3/14),67% (2/3),1/6,62% (8/13),25% (2/8),0/2,0/0,2/2,0/0,1/1
2020 Barcelona CH F,L vs Alcaraz,31% (4/13),25% (1/4),0/3,42% (5/12),20% (1/5),1/1,1/1,1/2,0/0,1/1
2020 US Open R128,L vs Djokovic,42% (5/12),20% (1/5),1/6,75% (9/12),22% (2/9),1/1,0/0,1/2,0/0,0/1
2020 Australian Open R128,L vs Wawrinka,9% (2/22),0% (0/2),0/2,23% (5/22),40% (2/5),0/0,0/0,3/4,0/0,0/0
2019 US Open R64,L vs Federer,33% (6/18),33% (2/6),0/4,39% (7/18),29% (2/7),1/2,1/1,2/3,0/0,1/1
2019 US Open R128,W vs Benchetrit,47% (8/17),88% (7/8),0/0,25% (4/16),75% (3/4),5/5,1/1,0/1,0/0,0/0
2019 Bastad R16,L vs Carballes Baena,45% (5/11),60% (3/5),2/4,56% (5/9),20% (1/5),1/2,1/1,1/1,0/0,1/1
2019 Bastad R32,W vs Ruud,56% (5/9),80% (4/5),1/1,33% (3/9),67% (2/3),3/4,2/2,0/0,1/1,0/0
2019 Wimbledon R128,L vs Cuevas,29% (7/24),86% (6/7),0/6,33% (8/24),25% (2/8),4/5,1/3,4/4,0/0,1/1
2019 Roland Garros R128,L vs Hoang,42% (8/19),88% (7/8),2/6,50% (9/18),33% (3/9),5/5,0/0,0/0,0/0,0/0
2019 Geneva Q2,W vs Paul,56% (10/18),70% (7/10),2/3,28% (5/18),0% (0/5),4/5,1/3,0/2,0/2,0/0
2019 Miami R128,W vs Eubanks,20% (3/15),33% (1/3),0/2,29% (4/14),50% (2/4),0/0,0/0,0/0,0/0,0/0
2019 Indian Wells R128,L vs Ramos,43% (3/7),33% (1/3),1/4,75% (6/8),0% (0/6),0/1,0/0,0/2,0/0,0/1
2019 Dubai R32,L vs Fucsovics,11% (1/9),100% (1/1),1/3,40% (4/10),0% (0/4),1/1,0/0,2/3,0/0,2/2
2019 Marseille R32,L vs Gojowczyk,56% (5/9),20% (1/5),1/4,78% (7/9),43% (3/7),0/1,0/0,1/1,0/0,1/1
2019 Rotterdam QF,L vs Monfils,38% (3/8),33% (1/3),0/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2019 Rotterdam R16,W vs Kukushkin,45% (5/11),40% (2/5),0/1,18% (2/11),50% (1/2),1/2,1/1,2/2,0/0,0/0
2019 Rotterdam R32,W vs Tsitsipas,47% (7/15),71% (5/7),1/5,36% (5/14),0% (0/5),2/4,1/1,1/1,0/0,0/0
2023 (1 matches),,50.0%,100.0%,-,12.5%,100.0%,100.0%,100.0%,-,100.0%,-
2022 (1 matches),,44.4%,50.0%,0.0%,60.0%,16.7%,100.0%,-,0.0%,-,0.0%
2021 (1 matches),,21.4%,66.7%,16.7%,61.5%,25.0%,0.0%,-,100.0%,-,100.0%
2020 (3 matches),,23.4%,18.2%,9.1%,41.3%,26.3%,100.0%,100.0%,62.5%,-,50.0%
2019 (17 matches),,37.6%,62.2%,21.0%,44.1%,22.6%,68.3%,69.2%,58.3%,33.3%,77.8%
Career (306 matches),,40.8%,73.2%,26.8%,38.6%,28.5%,76.1%,79.1%,67.5%,75.8%,66.4%
