Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,3,9,25.0%,8-19,29.6%,116-148,43.9%,2-3,40.0%,11,66.9%,20.9%,2.2%,2.7%,64.5%,64.0%,45.4%,57.4%,35.3%,46.9%,0.83,R16 (Rio de Janeiro)
2025,48,21,27,43.8%,55-69,44.4%,566-616,47.9%,8-8,50.0%,44,72.3%,23.5%,1.7%,3.2%,66.9%,62.5%,53.8%,59.6%,38.4%,49.0%,0.95,SF (2x)
2024,6,2,4,33.3%,5-9,35.7%,59-69,46.1%,0-1,0.0%,4,70.5%,26.2%,0.7%,3.3%,63.9%,65.1%,47.5%,58.8%,38.5%,48.8%,0.93,
2023,7,2,5,28.6%,5-11,31.3%,61-82,42.7%,1-1,50.0%,4,72.1%,25.6%,0.7%,1.4%,74.2%,60.9%,50.0%,58.1%,42.1%,49.7%,1.00,QF (Banja Luka)
2022,7,3,4,42.9%,7-10,41.2%,74-77,49.0%,1-1,50.0%,6,67.2%,23.9%,4.0%,3.3%,62.0%,63.1%,49.1%,57.8%,38.0%,48.0%,0.90,QF (Montpellier)
2021,10,4,6,40.0%,10-14,41.7%,103-125,45.2%,3-2,60.0%,10,71.8%,18.6%,1.6%,3.1%,70.7%,66.3%,48.8%,61.2%,35.3%,48.2%,0.91,QF (Umag)
2020,10,2,8,20.0%,7-18,28.0%,100-140,41.7%,3-1,75.0%,10,68.6%,14.9%,3.1%,4.2%,63.3%,65.6%,47.7%,59.0%,36.0%,47.1%,0.88,
2019,34,13,21,38.2%,30-50,37.5%,350-415,45.8%,3-8,27.3%,33,70.2%,22.1%,3.1%,3.8%,64.2%,64.7%,48.8%,59.0%,37.9%,48.3%,0.92,QF (4x)
2018,57,25,32,43.9%,67-74,47.5%,643-691,48.2%,11-10,52.4%,56,69.4%,26.2%,3.3%,3.5%,63.2%,65.0%,48.2%,58.8%,39.1%,48.9%,0.95,W (Antalya)
2017,61,37,24,60.7%,92-68,57.5%,806-747,51.9%,11-7,61.1%,60,73.1%,31.0%,3.4%,4.1%,63.7%,66.4%,50.7%,60.7%,40.7%,50.8%,1.04,W (2x)
2016,45,23,22,51.1%,61-66,48.0%,596-597,50.0%,6-11,35.3%,45,71.5%,29.4%,2.9%,2.7%,66.5%,63.5%,51.5%,59.4%,40.4%,49.9%,1.00,QF (2x)
2015,17,8,9,47.1%,19-23,45.2%,182-200,47.6%,2-1,66.7%,16,67.6%,26.8%,3.9%,3.0%,65.7%,65.0%,47.6%,59.0%,39.3%,48.8%,0.96,SF (Casablanca)
2014,12,5,7,41.7%,14-25,35.9%,173-195,47.0%,1-5,16.7%,6,67.1%,19.8%,3.8%,4.9%,56.7%,65.7%,48.8%,58.4%,36.8%,47.2%,0.88,
2013,3,2,1,66.7%,8-5,61.5%,66-59,52.8%,1-0,100.0%,0,,,,,,,,,,,,
2012,2,0,2,0.0%,0-5,0.0%,18-32,36.0%,0-1,0.0%,0,,,,,,,,,,,,
2011,1,0,1,0.0%,1-3,25.0%,12-21,36.4%,0-0,-,0,,,,,,,,,,,,
2010,2,2,0,100.0%,5-2,71.4%,36-22,62.1%,0-0,-,0,,,,,,,,,,,,
Career,334,152,182,45.5%,394-471,45.5%,3961-4236,48.3%,53-60,46.9%,305,70.8%,26.0%,2.9%,3.4%,64.9%,64.6%,50.0%,59.4%,39.0%,49.2%,0.96,
