Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Australian Open Q1,W vs Kuzmanov,89.8%,59.1%,4.1%,1/1,-,18.4%,87.1%,63.0%,3.2%,-,30.4%,94.4%,52.9%,5.6%,-,0.0%
2022 Sibiu CH F,L vs Fatic,83.0%,47.7%,7.5%,2/2,2.18,1.6%,76.9%,35.0%,11.5%,2.22,2.1%,88.9%,58.3%,3.7%,2.04,0.0%
2020 Barcelona CH F,L vs Alcaraz,80.2%,42.5%,0.0%,0/0,2.39,5.4%,82.6%,36.8%,0.0%,2.37,7.7%,84.2%,62.5%,0.0%,2.44,0.0%
2019 Rotterdam QF,L vs Monfils,70.0%,45.2%,1.7%,0/1,2.04,7.5%,72.2%,46.2%,0.0%,2.07,7.4%,76.2%,43.8%,4.8%,1.96,7.7%
2019 Rotterdam R16,W vs Kukushkin,77.4%,52.3%,4.8%,2/2,2.35,9.3%,69.1%,55.3%,3.6%,2.42,10.7%,93.1%,48.1%,6.9%,2.23,6.7%
2019 Rotterdam R32,W vs Tsitsipas,72.4%,57.1%,4.6%,2/2,1.98,9.7%,63.9%,51.3%,3.3%,2.09,15.2%,96.0%,66.7%,8.0%,1.86,3.4%
2018 Shenzhen QF,L vs De Minaur,73.3%,45.5%,1.3%,0/1,2.06,1.8%,72.2%,43.6%,1.9%,2.08,3.3%,84.2%,50.0%,0.0%,2.04,0.0%
2018 St Petersburg QF,L vs Wawrinka,72.7%,40.0%,7.3%,1/3,2.60,77.6%,71.1%,40.7%,5.3%,2.66,83.8%,76.5%,38.5%,11.8%,2.42,58.3%
2018 Los Cabos SF,L vs Del Potro,58.7%,35.1%,1.6%,0/1,2.23,10.2%,61.5%,16.7%,0.0%,2.23,18.8%,68.4%,69.2%,5.3%,2.22,0.0%
2018 Antalya F,W vs Mannarino,77.0%,59.6%,6.6%,0/4,2.14,9.3%,70.7%,51.7%,7.3%,2.09,17.4%,90.0%,72.2%,5.0%,2.20,0.0%
2018 Roland Garros R32,L vs Zverev,78.6%,49.3%,0.6%,0/1,2.50,0.0%,76.1%,52.3%,0.0%,2.62,0.0%,94.3%,44.0%,1.9%,2.26,0.0%
2017 Moscow F,W vs Berankis,73.4%,44.7%,21.9%,4/10,2.78,7.5%,62.9%,36.4%,14.3%,2.72,12.0%,86.2%,52.0%,31.0%,2.88,0.0%
2017 Beijing R32,L vs Dimitrov,68.4%,33.8%,1.1%,1/0,2.74,37.9%,69.0%,32.5%,0.0%,2.79,50.0%,96.2%,36.0%,3.8%,2.66,18.2%
2017 Shenzhen QF,W vs Zverev,61.7%,48.6%,5.0%,1/2,2.24,6.4%,59.5%,45.5%,2.7%,2.14,13.6%,88.2%,53.3%,11.8%,2.34,0.0%
2017 St Petersburg F,W vs Fognini,80.4%,47.3%,2.2%,1/1,2.38,21.1%,80.9%,52.6%,2.1%,2.34,28.0%,90.0%,41.7%,2.5%,2.48,4.8%
2017 Winston Salem F,L vs Bautista Agut,76.0%,47.4%,4.0%,0/2,2.31,3.1%,67.9%,47.4%,3.6%,2.24,4.4%,90.5%,47.4%,4.8%,2.45,0.0%
2017 Winston Salem QF,W vs Chung,75.9%,52.3%,1.7%,0/1,2.32,5.6%,70.4%,52.6%,0.0%,2.24,8.0%,89.3%,52.0%,3.6%,2.50,0.0%
2016 Moscow R32,W vs Khachanov,65.7%,53.7%,5.9%,4/2,2.66,2.2%,60.6%,52.5%,4.5%,2.68,3.0%,81.8%,55.6%,9.1%,2.62,0.0%
2016 Olympics R64,L vs Sela,78.9%,51.8%,5.6%,4/0,2.27,31.8%,78.0%,59.4%,7.3%,2.25,30.0%,82.8%,41.7%,3.4%,2.32,35.7%
2016 Istanbul R32,W vs Gabashvili,86.8%,52.5%,1.5%,1/0,2.26,0.0%,87.5%,51.4%,2.5%,2.25,0.0%,96.0%,54.2%,0.0%,2.28,0.0%
Career (24 matches),,73.2%,47.3%,3.8%,41.2%,2.35,13.9%,69.5%,45.6%,3.2%,2.36,17.5%,86.8%,49.8%,5.4%,2.35,7.3%
