Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2015 Saint Malo $50K R16,L vs Siegemund,0% (0/7),- (0/0),0/5,71% (5/7),0% (0/5),0/0,0/0,0/0,0/0,0/0
2015 Saint Malo $50K R32,W vs Korpatsch,67% (6/9),100% (6/6),1/3,33% (3/9),0% (0/3),3/5,1/1,0/0,1/1,0/0
2014 Grenoble 25K R32,L vs Morderger,29% (2/7),0% (0/2),0/4,71% (5/7),0% (0/5),0/0,0/0,1/2,0/0,0/1
2013 Roland Garros R128,L vs Kvitova,69% (9/13),67% (6/9),3/7,71% (10/14),10% (1/10),2/6,1/1,0/2,0/0,0/1
2013 Roland Garros R128,L vs Kvitova,69% (9/13),67% (6/9),3/7,71% (10/14),10% (1/10),2/6,1/1,0/2,0/0,0/1
2013 Oeiras R32,L vs Cabeza Candela,64% (9/14),67% (6/9),4/8,64% (9/14),0% (0/9),2/6,1/1,1/2,0/0,0/1
2013 Croissy Beaubourg 50K R16,L vs Coin,11% (1/9),0% (0/1),0/3,38% (3/8),0% (0/3),0/0,0/0,1/1,0/0,0/0
2013 Croissy Beaubourg 50K R32,W vs Lottner,40% (4/10),75% (3/4),0/1,10% (1/10),0% (0/1),3/3,1/2,1/1,0/1,0/0
2012 Poitiers 100K R16,L vs Foretz Gacon,40% (4/10),50% (2/4),1/4,44% (4/9),0% (0/4),1/2,0/0,1/1,0/0,1/1
2012 Poitiers 100K R32,W vs Panova,33% (5/15),60% (3/5),1/4,33% (5/15),20% (1/5),2/2,0/1,2/2,0/1,0/0
2012 Washington R16,L vs Vandeweghe,25% (2/8),0% (0/2),0/2,50% (4/8),0% (0/4),0/0,0/0,0/2,0/0,0/1
2012 Contrexeville 50K F,W vs Meusburger,77% (10/13),70% (7/10),3/6,54% (7/13),14% (1/7),3/6,1/2,0/0,1/1,0/0
2012 Contrexeville 50K QF,W vs Beygelzimer,54% (7/13),100% (7/7),2/4,57% (8/14),50% (4/8),4/6,1/1,0/0,1/1,0/0
2012 Roland Garros R128,L vs Begu,19% (3/16),67% (2/3),1/2,25% (4/16),0% (0/4),2/2,1/2,1/3,0/0,0/1
2012 Roland Garros R128,L vs Begu,19% (3/16),67% (2/3),1/2,25% (4/16),0% (0/4),2/2,1/2,1/3,0/0,0/1
2012 Barcelona R32,L vs Goerges,25% (2/8),50% (1/2),0/3,63% (5/8),0% (0/5),0/1,0/0,0/2,0/0,0/1
2012 Australian Open R128,L vs Peng,30% (3/10),67% (2/3),1/4,56% (5/9),20% (1/5),1/2,0/0,0/0,0/0,0/0
2012 Australian Open R128,L vs Peng,30% (3/10),67% (2/3),1/4,56% (5/9),20% (1/5),1/2,0/0,0/0,0/0,0/0
2012 Auckland R32,L vs Peng,27% (4/15),75% (3/4),0/4,29% (4/14),0% (0/4),1/3,1/1,2/2,0/0,1/1
2011 Guangzhou R16,L vs Rybarikova,33% (3/9),33% (1/3),0/3,50% (4/8),0% (0/4),0/1,0/0,0/1,0/0,0/0
2015 (2 matches),,37.5%,100.0%,12.5%,50.0%,0.0%,60.0%,100.0%,-,100.0%,-
2014 (1 matches),,28.6%,0.0%,0.0%,71.4%,0.0%,-,-,50.0%,-,0.0%
2013 (5 matches),,54.2%,65.6%,38.5%,55.0%,6.1%,42.9%,80.0%,37.5%,0.0%,0.0%
2012 (11 matches),,34.3%,67.4%,28.2%,42.0%,14.5%,60.7%,55.6%,46.7%,66.7%,33.3%
2011 (11 matches),,28.8%,68.8%,12.1%,49.5%,18.9%,68.4%,75.0%,33.3%,-,50.0%
Career (32 matches),,36.4%,68.5%,22.7%,48.8%,14.3%,58.8%,71.4%,45.7%,66.7%,42.1%
