Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
16-Jul-2012,Contrexeville 50K,Clay,F,130,146,(2) Rezai d. (1) Yvonne Meusburger [AUT],6-3 2-6 6-3,,,,,,,,
02-Jul-2012,Middelburg 25K,Clay,F,136,175,(2) Kirsten Flipkens [BEL] d. (1) Rezai,6-1 6-0,,,,,,,,
22-Aug-2011,Dallas,Hard,F,114,23,(5) Sabine Lisicki [GER] d. (Q) Rezai,6-2 6-1,0.30,2.1%,8.3%,52.1%,60.0%,34.8%,1/5,
05-Jul-2010,Bastad,Clay,F,21,48,(2) Rezai d. (4) Gisela Dulko [ARG],6-3 4-6 6-4,1.05,2.3%,10.5%,54.7%,66.0%,33.3%,1/7,
10-May-2010,Madrid,Clay,F,24,3,Rezai d. (4) Venus Williams [USA],6-2 7-5,1.25,2.5%,7.5%,55.0%,77.3%,41.7%,11/13,
02-Nov-2009,Tournament of Champions,Hard,F,44,12,(10) Rezai d. (1) Marion Bartoli [FRA],7-5 RET,,,,,,,,
18-May-2009,Strasbourg,Clay,F,79,84,Rezai d. Lucie Hradecka [CZE],7-6(2) 6-1,1.36,5.1%,5.1%,67.9%,71.7%,40.0%,9/11,
31-Dec-2007,Auckland,Hard,F,90,72,Lindsay Davenport [USA] d. Rezai,6-2 6-2,0.47,2.0%,13.7%,41.2%,47.6%,53.3%,3/7,
12-Nov-2007,Deauville 50K,Clay,F,80,363,(2) Rezai d. (LL) Kirsten Flipkens [BEL],6-4 6-3,,,,,,,,
21-May-2007,Istanbul,Clay,F,59,14,(2) Elena Dementieva [RUS] d. Rezai,7-6(5) 3-0 RET,0.78,0.0%,5.8%,69.2%,58.3%,25.0%,1/6,
