Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,11,3,8,27.3%,2,2,0,100.0%,2006,2014,R32,9,0.95,3.0%,5.5%,57.8%,63.1%,46.8%,56.2%,41.6%,56.2%,44.2%
Roland Garros,11,Clay,22,11,11,50.0%,6,5,1,83.3%,2004,2015,R16,17,0.97,3.7%,7.2%,55.6%,63.4%,42.7%,54.2%,44.4%,50.9%,45.9%
Wimbledon,8,Grass,13,5,8,38.5%,3,1,2,33.3%,2006,2013,R32,8,0.95,4.4%,7.0%,57.5%,65.2%,47.9%,57.9%,40.2%,47.2%,40.0%
US Open,7,Hard,13,6,7,46.2%,6,4,2,66.7%,2006,2012,R16,9,0.96,2.0%,6.5%,58.2%,64.0%,39.5%,53.8%,44.4%,52.8%,48.6%
Fed Cup,2,,4,2,2,50.0%,2,0,2,0.0%,2010,2011,,0,,,,,,,,,,
Auckland,5,Hard,17,12,5,70.6%,1,0,1,0.0%,2007,2013,F,16,1.09,4.6%,8.0%,56.6%,68.9%,43.8%,58.0%,45.8%,53.5%,42.5%
Madrid,4,Clay,13,10,3,76.9%,2,1,1,50.0%,2009,2013,W,10,1.07,5.1%,5.6%,59.3%,63.4%,48.3%,57.3%,45.6%,63.3%,41.2%
Paris,6,Carpet,11,4,7,36.4%,4,0,4,0.0%,2005,2013,R16,5,0.83,6.5%,7.9%,54.2%,68.3%,38.7%,54.8%,37.4%,55.6%,34.3%
Luxembourg,5,Hard,11,5,6,45.5%,2,1,1,50.0%,2006,2012,R16,4,0.89,2.1%,6.7%,53.1%,70.1%,39.3%,55.6%,39.3%,56.3%,42.9%
Linz,5,Hard,11,6,5,54.5%,5,3,2,60.0%,2006,2012,R32,2,0.83,1.5%,10.5%,49.5%,70.7%,44.6%,57.5%,35.4%,65.0%,36.4%
Cincinnati,3,Hard,3,0,3,0.0%,1,1,0,100.0%,2009,2012,R64,3,0.86,4.3%,9.4%,52.2%,63.2%,41.8%,52.9%,40.4%,48.5%,43.5%
