Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2011 Indian Wells R32,L vs Sharapova,21.0%,27.4%,34.9%,37.0%,48.1%,52.9%,43.8%,36.4%,100.0%,10.3%,13.8%,23.1%,41.7%,5.9%,0.0%,-20
2010 Madrid F,W vs Williams,22.5%,30.0%,55.4%,31.8%,45.5%,66.7%,57.1%,34.8%,50.0%,13.3%,13.3%,42.3%,53.8%,11.8%,0.0%,9
2006 Roland Garros R32,L vs Vaidisova,21.3%,27.0%,32.8%,28.6%,38.8%,34.3%,52.2%,53.8%,37.5%,16.1%,16.1%,30.8%,38.5%,33.3%,20.0%,29
Career (3 matches),,21.6%,28.1%,41.3%,31.7%,43.3%,50.0%,51.7%,43.3%,50.0%,13.3%,14.4%,32.1%,44.7%,17.3%,7.1%,7
