Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2013 Roland Garros R128,L vs Kvitova,33,32,1.0,18.2%,17.7%,32,25,1.3,19.8%,15.4%,,,0.9,16.0%,17.7%
2012 Roland Garros R128,L vs Begu,42,51,0.8,23.0%,27.9%,40,46,0.9,23.7%,27.2%,,,0.8,8.7%,11.5%
2012 Australian Open R128,L vs Peng,23,33,0.7,18.0%,25.8%,19,27,0.7,17.6%,25.0%,,,1.1,10.9%,10.2%
2011 US Open R128,L vs Pennetta,14,24,0.6,15.4%,26.4%,12,19,0.6,14.8%,23.5%,8.6%,4.9%,1.2,13.2%,11.0%
2011 Wimbledon R128,L vs Williams,22,22,1.0,15.0%,15.0%,18,14,1.3,15.1%,11.8%,8.4%,6.7%,1.3,16.3%,12.2%
2011 Roland Garros R128,L vs Begu,15,44,0.3,12.3%,36.1%,14,40,0.4,12.4%,35.4%,7.1%,5.3%,0.5,9.8%,19.7%
2011 Indian Wells R32,L vs Sharapova,12,25,0.5,10.9%,22.7%,9,19,0.5,10.0%,21.1%,5.6%,4.4%,1.2,19.1%,15.5%
2010 Madrid F,W vs Williams,20,28,0.7,13.5%,18.9%,18,22,0.8,13.8%,16.9%,7.7%,6.2%,0.4,9.5%,25.0%
2006 Roland Garros R32,L vs Vaidisova,23,45,0.5,12.9%,25.3%,20,37,0.5,12.9%,23.9%,8.4%,4.5%,0.9,16.3%,19.1%
Career (9 matches),,204,304,0.7,15.8%,23.6%,182,249,0.7,16.1%,22.1%,4.7%,3.3%,0.8,13.3%,16.0%
