Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),1162,12,,,,,,,,,,,,
2025,1162,12,,,,,,,,,,
2024,685,51,,,,,,,,,,
2023,999,17,,,,,,,,,,
2021,1311,8,,,,,,,,,,
2015,917,12,,,,,,,,,,
2014,862,13,,,,,,,,,,
2013,527,62,162,1592,149,1568,110,1594,125,1512,798,29
2012,171,383,125,1662,123,1610,89,1650,88,1573,,
2011,115,591,92,1719,87,1672,57,1707,74,1602,355,166
2010,19,2575,45,1844,55,1744,27,1849,39,1694,161,451
2009,25,1985,37,1876,41,1796,26,1821,60,1639,,
2008,77,433,111,1677,102,1631,89,1630,137,1484,,
2007,90,374,73,1748,87,1644,52,1727,97,1537,,
2006,41,488,37,1866,36,1801,38,1749,110,1534,,
2005,196,172,206,1517,231,1411,186,1475,176,1406,,
2004,381,52,,,,,,,,,,
