Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2013,2,0,2,0.0%,2-4,33.3%,22-33,40.0%,0-0,-,2,-,-,0.6%,7.2%,58.6%,54.7%,32.0%,45.3%,48.0%,46.7%,0.88,R32 (Oeiras)
2012,7,1,6,14.3%,4-13,23.5%,70-100,41.2%,1-2,33.3%,7,-,-,4.4%,8.8%,57.3%,65.4%,42.2%,55.5%,35.4%,45.7%,0.80,R16 (Washington)
2011,34,13,21,38.2%,31-48,39.2%,337-393,46.2%,4-6,40.0%,32,-,-,4.7%,7.6%,55.4%,64.0%,44.0%,55.0%,41.3%,48.4%,0.92,F (Dallas)
2010,61,36,25,59.0%,85-60,58.6%,745-677,52.4%,9-7,56.3%,51,-,-,4.6%,6.7%,58.4%,67.9%,44.8%,58.3%,44.4%,51.2%,1.06,W (2x)
2009,45,26,19,57.8%,59-45,56.7%,506-461,52.3%,5-4,55.6%,39,-,-,2.8%,6.5%,57.6%,63.0%,44.6%,55.2%,46.4%,50.7%,1.04,W (2x)
2008,31,14,17,45.2%,33-38,46.5%,327-351,48.2%,4-2,66.7%,26,-,-,3.3%,6.8%,57.2%,63.9%,44.4%,55.5%,42.2%,48.9%,0.95,F (Auckland)
2007,29,8,21,27.6%,24-43,35.8%,268-345,43.7%,1-4,20.0%,28,-,-,2.6%,6.8%,57.5%,61.3%,43.0%,53.5%,40.3%,47.1%,0.87,F (Istanbul)
2006,18,12,6,66.7%,27-16,62.8%,218-192,53.2%,6-1,85.7%,5,-,-,3.9%,7.2%,59.0%,65.9%,40.3%,55.4%,44.9%,50.3%,1.01,QF (3x)
2005,3,1,2,33.3%,3-5,37.5%,33-37,47.1%,0-0,-,2,-,-,2.0%,8.6%,46.4%,54.3%,33.3%,43.0%,53.3%,47.9%,0.94,R32 (s Hertogenbosch)
Career,230,111,119,48.3%,268-272,49.6%,2526-2589,49.4%,30-26,53.6%,192,-,-,3.7%,6.9%,57.3%,64.4%,43.8%,55.6%,43.3%,49.4%,0.97,
