Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2015 Saint Malo $50K R16,L vs Siegemund,0.98,0.40,34.4,2.0,3.8%,53.8%,0.0%,28.0%,15.0%,33.3%
2015 Saint Malo $50K R32,W vs Korpatsch,1.05,1.51,43.9,2.1,0.0%,60.7%,12.0%,56.0%,46.7%,74.1%
2014 Grenoble 25K R32,L vs Morderger,0.96,0.43,34.3,2.0,0.0%,44.0%,4.0%,44.0%,28.6%,21.1%
2013 Roland Garros R128,L vs Kvitova,0.87,0.80,65.5,3.0,-,43.5%,-,48.7%,57.1%,42.6%
2013 Roland Garros R128,L vs Kvitova,0.87,0.80,65.5,3.0,2.2%,43.5%,0.0%,48.7%,57.1%,42.6%
2013 Oeiras R32,L vs Cabeza Candela,0.98,0.82,71.4,4.0,0.0%,51.0%,0.0%,38.3%,53.8%,38.5%
2013 Croissy Beaubourg 50K R16,L vs Coin,0.83,0.55,43.2,2.2,4.2%,66.7%,0.0%,45.0%,26.7%,30.8%
2013 Croissy Beaubourg 50K R32,W vs Lottner,0.91,1.80,55.4,2.0,17.2%,79.3%,0.0%,79.2%,28.2%,55.6%
2012 Poitiers 100K R16,L vs Foretz Gacon,0.87,0.69,52.8,2.3,-,48.0%,-,52.4%,35.3%,44.1%
2012 Poitiers 100K R32,W vs Panova,1.15,1.21,62.2,3.5,-,67.3%,-,60.9%,41.7%,33.3%
2012 Washington R16,L vs Vandeweghe,1.05,0.55,40.9,2.3,3.3%,50.0%,3.4%,51.7%,34.6%,16.0%
2012 Contrexeville 50K F,W vs Meusburger,1.13,1.17,69.0,5.5,-,53.5%,-,46.2%,54.2%,50.0%
2012 Contrexeville 50K QF,W vs Beygelzimer,1.07,1.20,67.6,4.0,-,52.8%,-,59.6%,50.0%,48.9%
2012 Roland Garros R128,L vs Begu,0.96,0.75,58.1,2.6,-,65.3%,-,54.5%,29.2%,33.3%
2012 Roland Garros R128,L vs Begu,0.96,0.75,58.1,2.6,4.1%,65.3%,0.0%,54.5%,29.2%,33.3%
2012 Barcelona R32,L vs Goerges,0.95,0.62,46.4,2.5,-,66.7%,-,28.6%,34.5%,33.3%
2012 Australian Open R128,L vs Peng,0.92,0.71,53.5,2.0,-,51.5%,-,54.8%,35.3%,36.7%
2012 Australian Open R128,L vs Peng,0.93,0.71,54.0,2.1,9.1%,51.5%,3.2%,54.8%,38.2%,33.3%
2012 Auckland R32,L vs Peng,0.95,0.84,62.4,6.0,-,58.1%,-,64.9%,31.9%,37.2%
2011 Guangzhou R16,L vs Rybarikova,1.00,0.63,47.9,2.9,-,36.0%,-,60.9%,41.9%,22.2%
2015 (2 matches),,1.02,0.92,39.6,2.0,1.9%,57.4%,6.0%,42.0%,34.0%,57.8%
2014 (1 matches),,0.96,0.43,34.3,2.0,0.0%,44.0%,4.0%,44.0%,28.6%,21.1%
2013 (5 matches),,0.90,0.84,62.5,2.7,3.6%,53.6%,0.0%,49.7%,47.0%,42.3%
2012 (11 matches),,1.00,0.86,58.3,2.8,1.4%,58.2%,0.5%,54.0%,38.0%,37.4%
2011 (11 matches),,0.98,0.73,51.2,2.5,1.4%,54.7%,1.5%,53.1%,33.9%,34.5%
Career (32 matches),,0.99,0.83,55.5,2.5,2.0%,55.8%,1.1%,51.9%,38.2%,39.0%
