Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2015 Saint Malo $50K R16,L vs Siegemund,29% (2/7),- (0/0),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2015 Saint Malo $50K R32,W vs Korpatsch,75% (6/8),75% (6/8),2/3,1/2,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2014 Grenoble 25K R32,L vs Morderger,67% (2/3),0% (0/2),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2013 Roland Garros R128,L vs Kvitova,100% (5/5),46% (6/13),1/1,0/0,44% (7/16),0/2,0/1,- (0/0),- (0/0)
2013 Roland Garros R128,L vs Kvitova,100% (5/5),46% (6/13),1/1,0/0,44% (7/16),0/2,0/1,- (0/0),- (0/0)
2013 Oeiras R32,L vs Cabeza Candela,31% (5/16),33% (6/18),1/1,0/0,40% (6/15),0/2,0/1,- (0/0),- (0/0)
2013 Croissy Beaubourg 50K R16,L vs Coin,83% (5/6),0% (0/1),0/0,0/0,25% (1/4),2/4,0/1,- (0/0),- (0/0)
2013 Croissy Beaubourg 50K R32,W vs Lottner,100% (9/9),38% (3/8),2/6,1/5,50% (1/2),0/0,0/0,63% (5/8),50% (4/8)
2012 Poitiers 100K R16,L vs Foretz Gacon,63% (5/8),33% (2/6),0/0,0/0,0% (0/4),1/3,1/2,- (0/0),- (0/0)
2012 Poitiers 100K R32,W vs Panova,61% (11/18),50% (3/6),2/5,1/3,43% (3/7),0/1,0/0,100% (4/4),60% (3/5)
2012 Washington R16,L vs Vandeweghe,33% (4/12),0% (0/7),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2012 Contrexeville 50K F,W vs Meusburger,50% (7/14),35% (7/20),2/3,1/2,45% (5/11),0/1,0/0,- (0/0),- (0/0)
2012 Contrexeville 50K QF,W vs Beygelzimer,71% (10/14),58% (7/12),2/2,1/1,71% (10/14),0/1,0/0,- (0/0),- (0/0)
2012 Roland Garros R128,L vs Begu,75% (12/16),50% (2/4),1/2,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2012 Roland Garros R128,L vs Begu,75% (12/16),50% (2/4),1/2,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2012 Barcelona R32,L vs Goerges,33% (3/9),33% (1/3),0/0,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2012 Australian Open R128,L vs Peng,50% (5/10),33% (2/6),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2012 Australian Open R128,L vs Peng,50% (5/10),33% (2/6),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2012 Auckland R32,L vs Peng,67% (10/15),50% (3/6),1/3,0/0,56% (5/9),2/4,0/1,- (0/0),- (0/0)
2011 Guangzhou R16,L vs Rybarikova,40% (4/10),25% (1/4),0/0,0/0,20% (1/5),2/4,1/2,- (0/0),- (0/0)
2015 (2 matches),,53.3%,75.0%,66.7%,50.0%,27.3%,0.0%,0.0%,-,-
2014 (1 matches),,66.7%,0.0%,-,-,54.5%,0.0%,0.0%,-,-
2013 (5 matches),,70.7%,39.6%,55.6%,20.0%,41.5%,20.0%,0.0%,62.5%,50.0%
2012 (11 matches),,59.2%,38.8%,52.9%,50.0%,48.4%,17.4%,20.0%,100.0%,60.0%
2011 (11 matches),,53.3%,40.0%,37.5%,20.0%,46.9%,40.6%,25.0%,-,-
Career (32 matches),,58.8%,41.0%,49.0%,33.3%,47.8%,34.2%,20.0%,63.2%,60.0%
