Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2018 Australian Open R64,L vs Sasnovich,38% (3/8),100% (1/1),0/0,0/0,55% (6/11),2/4,2/3,- (0/0),- (0/0)
2018 Brisbane R16,L vs Cornet,29% (4/14),29% (2/7),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2017 US Open R64,L vs Suarez Navarro,43% (9/21),63% (5/8),1/2,0/0,54% (7/13),0/2,0/1,67% (4/6),0% (0/5)
2017 US Open R128,W vs Puig,39% (11/28),58% (7/12),2/7,1/6,57% (8/14),1/2,0/0,55% (6/11),45% (5/11)
2017 New Haven R16,L vs Peng,50% (3/6),50% (2/4),0/0,0/0,50% (6/12),2/4,1/2,- (0/0),- (0/0)
2017 New Haven R32,W vs Kontaveit,57% (12/21),46% (6/13),2/2,1/1,64% (7/11),0/1,0/0,20% (1/5),40% (2/5)
2017 Cincinnati R64,L vs Suarez Navarro,46% (6/13),67% (2/3),0/0,0/0,62% (8/13),2/4,2/3,- (0/0),- (0/0)
2017 Toronto R64,L vs Rybarikova,38% (3/8),50% (2/4),0/1,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2017 Wimbledon R128,L vs Witthoeft,50% (12/24),29% (4/14),1/6,0/1,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2017 Eastbourne R64,L vs Niculescu,55% (11/20),42% (5/12),1/2,0/1,0% (0/6),0/2,0/1,- (0/0),- (0/0)
2017 Roland Garros R128,L vs Buyukakcay,55% (6/11),- (0/0),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2017 Rome R16,L vs Kontaveit,50% (2/4),- (0/0),0/0,0/0,62% (8/13),1/3,1/2,- (0/0),- (0/0)
2017 Rome R64,W vs Safarova,85% (11/13),55% (6/11),2/2,1/1,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2017 Madrid R64,L vs Sharapova,50% (6/12),67% (4/6),1/1,0/0,63% (12/19),4/6,0/1,- (0/0),- (0/0)
2017 Stuttgart R32,L vs Mladenovic,40% (4/10),100% (2/2),0/0,0/0,17% (1/6),3/5,1/2,- (0/0),- (0/0)
2017 Charleston SF,L vs Ostapenko,75% (9/12),50% (5/10),1/2,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2017 Charleston QF,W vs Rogers,69% (11/16),54% (7/13),2/4,1/1,60% (3/5),2/3,0/0,50% (4/8),38% (3/8)
2017 Charleston R16,W vs Bertens,41% (7/17),38% (5/13),2/2,1/1,60% (6/10),0/0,0/0,50% (3/6),67% (4/6)
2017 Charleston R32,W vs Barthel,80% (8/10),100% (4/4),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2017 Charleston R64,W vs Krunic,56% (10/18),35% (6/17),2/4,1/2,25% (1/4),0/1,0/0,- (0/0),- (0/0)
2018 (2 matches),,31.8%,37.5%,-,-,50.0%,33.3%,50.0%,-,-
2017 (36 matches),,54.3%,51.3%,56.6%,64.5%,53.9%,38.2%,30.4%,49.0%,48.0%
2016 (41 matches),,53.6%,50.3%,48.6%,46.0%,52.1%,31.7%,33.3%,55.8%,41.9%
2015 (28 matches),,58.4%,46.0%,51.4%,44.8%,52.1%,54.9%,50.0%,44.8%,56.1%
2014 (11 matches),,56.6%,43.9%,47.6%,71.4%,54.4%,48.0%,53.8%,29.2%,48.0%
Career (181 matches),,56.0%,46.7%,53.2%,54.2%,53.3%,43.6%,42.8%,46.7%,46.7%
