Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2017 Toronto R64,L vs Rybarikova,0.0%,-,12.0%,61.5%,12.5%,16.7%,0.0%,7.5%,16.7%,3.4%,50.0%,261,170
2017 Indian Wells R64,L vs Day,0.0%,-,4.8%,90.0%,19.7%,23.7%,20.0%,10.2%,15.4%,2.1%,33.3%,211,135
2017 Australian Open SF,L vs Williams,0.0%,-,3.4%,66.7%,13.3%,37.5%,0.0%,22.7%,50.0%,0.0%,-,180,164
2017 Australian Open QF,W vs Pliskova,0.0%,-,3.6%,50.0%,39.0%,50.0%,75.0%,14.0%,40.0%,1.1%,0.0%,237,178
2017 Australian Open R16,W vs Brady,0.0%,-,3.4%,75.0%,34.2%,37.0%,100.0%,6.1%,33.3%,1.3%,50.0%,178,106
2017 Australian Open R64,W vs Radwanska,0.0%,-,16.8%,58.8%,37.3%,50.0%,0.0%,20.5%,33.3%,0.0%,-,254,197
2016 Charleston R16,L vs Siegemund,0.0%,-,10.3%,64.3%,19.5%,29.2%,0.0%,7.8%,33.3%,0.9%,0.0%,84,58
2016 Monterrey R16,L vs Wozniacki,0.0%,-,13.8%,75.0%,26.7%,50.0%,100.0%,10.0%,25.0%,0.5%,0.0%,171,143
2015 Beijing R16,L vs Muguruza,0.0%,-,2.2%,0.0%,19.5%,23.8%,0.0%,8.5%,20.0%,1.1%,0.0%,193,189
2015 Roland Garros R64,W vs Halep,0.0%,-,6.5%,85.7%,30.6%,50.0%,0.0%,8.6%,22.2%,1.7%,33.3%,169,138
2015 Indian Wells R128,L vs Riske Amritraj,0.0%,-,2.6%,33.3%,8.3%,14.3%,0.0%,10.3%,33.3%,0.0%,-,203,188
2014 Quebec City F,W vs Williams,0.0%,-,4.5%,66.7%,18.2%,21.4%,0.0%,11.5%,30.8%,0.0%,-,131,126
2013 Stuttgart R16,L vs Li,0.0%,-,1.8%,50.0%,0.0%,0.0%,0.0%,16.7%,41.2%,1.9%,100.0%,89,60
1999 Wimbledon SF,L vs Graf,10.5%,80.0%,15.2%,69.0%,13.1%,25.0%,0.0%,24.4%,12.5%,1.3%,0.0%,211,152
1997 Strasbourg F,L vs Graf,0.0%,-,2.8%,50.0%,15.3%,22.7%,0.0%,11.7%,63.6%,0.0%,-,113,119
Career (15 matches),,1.1%,80.0%,6.9%,65.7%,20.8%,30.9%,40.0%,12.0%,31.5%,1.1%,32.1%,176,139
