Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Osaka R32,L vs Jorovic,0.95,0.53,36.1,2.0,0.0%,34.8%,0.0%,47.8%,34.6%,30.8%
2019 W60 Kyoto R32,L vs Plipuech,0.87,0.51,46.4,2.3,0.0%,54.8%,0.0%,53.3%,36.0%,15.0%
2019 W60 Kyoto Q1,W vs Choi,1.09,1.82,39.7,2.0,4.8%,61.9%,0.0%,65.0%,66.7%,54.5%
2019 W25 Singapore R32,L vs Perrin,0.88,0.69,48.4,2.3,0.0%,44.4%,0.0%,68.2%,48.5%,21.9%
2019 W25 Hong Kong R16,L vs Muramatsu,0.93,0.84,79.9,3.8,0.0%,42.9%,4.4%,37.8%,65.3%,41.7%
2019 W25 Hong Kong R32,W vs Siedliska,1.09,1.32,46.5,4.9,-,53.2%,-,63.6%,50.0%,51.3%
2019 W25 Hong Kong R16,L vs Kilnarova,0.93,0.91,87.4,7.3,1.6%,53.1%,6.6%,57.4%,42.1%,45.3%
2019 W25 Hong Kong R32,W vs Ng,0.96,2.26,32.9,2.0,10.0%,65.0%,0.0%,81.3%,53.8%,78.3%
2018 Taipei R32,L vs Kovinic,0.82,0.55,34.9,2.5,3.4%,34.5%,0.0%,52.0%,41.7%,35.0%
2018 Hong Kong R32,L vs Wang,0.85,0.47,32.7,2.0,0.0%,35.0%,0.0%,44.4%,32.1%,36.0%
2018 Zhengzhou Q2,L vs Raina,0.96,0.87,60.6,3.8,1.7%,58.6%,0.0%,46.2%,43.5%,41.8%
2018 Zhengzhou Q1,W vs Wang,1.01,1.15,70.2,4.5,4.8%,52.4%,5.1%,53.8%,50.0%,57.1%
2018 Taipei Q1,L vs Plipuech,0.84,0.81,57.7,3.4,-,55.0%,-,48.6%,47.9%,44.2%
2017 Mumbai Q2,L vs Khazaniuk,0.91,0.75,62.0,2.8,0.0%,45.2%,3.7%,33.3%,50.0%,50.0%
2017 Mumbai Q1,W vs Kalashnikova,0.95,1.23,59.6,4.5,2.4%,50.0%,2.4%,66.7%,53.3%,55.0%
2017 Taipei R32,L vs Bouzkova,0.87,0.75,58.9,2.1,0.0%,54.8%,0.0%,48.3%,45.7%,37.5%
2017 Liuzhou $60K R32,W vs Gao,1.08,1.34,46.5,2.1,7.1%,53.6%,0.0%,53.8%,56.4%,59.0%
2017 Suzhou $60K R16,L vs Hibino,0.92,0.46,29.3,2.0,0.0%,30.0%,0.0%,29.4%,30.8%,40.0%
2017 Hong Kong R32,L vs Radwanska,0.91,0.51,37.6,2.2,0.0%,38.1%,0.0%,50.0%,22.2%,41.7%
2017 Hua Hin $25K R16,L vs Rus,0.88,0.66,45.8,2.6,0.0%,32.1%,0.0%,61.5%,41.4%,39.3%
2019 (8 matches),,0.96,0.96,58.8,2.7,1.7%,50.7%,2.8%,56.7%,50.2%,42.6%
2018 (5 matches),,0.91,0.80,55.3,3.0,2.7%,50.3%,1.5%,49.1%,44.2%,44.3%
2017 (36 matches),,1.02,1.11,53.9,2.6,1.3%,53.9%,1.0%,56.9%,47.6%,49.5%
2016 (21 matches),,0.95,0.85,54.3,2.6,1.3%,53.9%,2.2%,53.8%,41.0%,41.2%
2015 (16 matches),,0.98,0.96,48.3,2.3,1.9%,58.0%,1.2%,54.8%,44.2%,41.0%
Career (105 matches),,1.00,0.99,53.9,2.6,1.4%,54.2%,1.4%,54.9%,45.5%,45.0%
