Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2017 ITF Hong Kong R32,L vs Liu,27.9%,27.9%,31.7%,31.0%,31.0%,34.5%,50.0%,34.6%,60.0%,25.0%,25.0%,25.0%,9.1%,60.0%,100.0%,87
Career (1 matches),,27.9%,27.9%,31.7%,31.0%,31.0%,34.5%,50.0%,34.6%,60.0%,25.0%,25.0%,25.0%,9.1%,60.0%,100.0%,87
