Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,4,1,3,25.0%,2-6,25.0%,27-43,38.6%,0-0,-,3,56.0%,20.0%,0.6%,5.0%,59.6%,52.1%,49.2%,50.9%,38.6%,44.6%,0.79,
2017,5,4,1,80.0%,8-2,80.0%,51-28,64.6%,0-0,-,5,77.5%,53.8%,2.0%,5.5%,53.0%,73.1%,47.9%,61.3%,53.8%,57.7%,1.39,
2016,5,2,3,40.0%,4-6,40.0%,38-44,46.3%,0-0,-,5,53.7%,36.6%,2.1%,5.0%,70.4%,55.8%,49.4%,53.9%,45.8%,50.1%,0.99,
2015,2,0,2,0.0%,1-4,20.0%,16-27,37.2%,0-0,-,0,,,,,,,,,,,,
2014,10,6,4,60.0%,13-8,61.9%,98-74,57.0%,0-0,-,5,-,-,1.9%,2.8%,67.8%,58.5%,44.7%,54.1%,42.8%,48.8%,0.93,R16 (2x)
2012,5,3,2,60.0%,8-4,66.7%,54-34,61.4%,0-0,-,0,,,,,,,,,,,,
2011,4,4,0,100.0%,8-2,80.0%,53-27,66.3%,0-0,-,0,,,,,,,,,,,,
2010,4,3,1,75.0%,6-2,75.0%,47-19,71.2%,0-1,0.0%,0,,,,,,,,,,,,
2009,4,2,2,50.0%,5-4,55.6%,45-30,60.0%,0-1,0.0%,1,-,-,1.0%,3.1%,64.3%,65.1%,42.9%,57.1%,44.2%,50.2%,1.03,
2008,4,2,2,50.0%,4-4,50.0%,30-39,43.5%,0-0,-,0,,,,,,,,,,,,
2007,5,3,2,60.0%,8-6,57.1%,63-61,50.8%,0-0,-,0,,,,,,,,,,,,
Career,52,30,22,57.7%,67-48,58.3%,522-426,55.1%,0-2,0.0%,19,63.2%,39.0%,1.7%,4.3%,63.6%,60.3%,47.2%,55.5%,45.4%,50.6%,1.02,
