Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,4,1,3,25.0%,3-7,30.0%,42-56,42.9%,1-1,50.0%,4,77.1%,8.3%,16.3%,4.6%,58.8%,69.4%,51.6%,62.1%,32.0%,47.1%,0.84,R16 (Monterrey)
2017,17,6,11,35.3%,18-24,42.9%,186-216,46.3%,4-1,80.0%,17,74.5%,18.3%,12.7%,5.5%,57.2%,74.8%,43.5%,61.4%,34.2%,48.1%,0.89,QF (Luxembourg)
2016,25,10,15,40.0%,25-36,41.0%,268-319,45.7%,2-4,33.3%,25,68.7%,22.8%,11.2%,6.4%,57.0%,71.3%,41.7%,58.6%,37.9%,48.3%,0.92,SF (Kuala Lumpur)
2015,10,5,5,50.0%,11-12,47.8%,116-119,49.4%,2-3,40.0%,6,80.3%,16.4%,14.9%,4.8%,62.6%,78.5%,47.4%,66.9%,32.3%,48.7%,0.98,SF (Quebec City)
2014,4,1,3,25.0%,3-7,30.0%,43-54,44.3%,1-0,100.0%,4,-,-,11.8%,5.4%,57.3%,71.7%,44.0%,59.9%,30.9%,46.4%,0.77,R32 (Quebec City)
2012,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,0,,,,,,,,,,,,R128 (Wimbledon)
2011,3,1,2,33.3%,3-5,37.5%,39-44,47.0%,1-2,33.3%,3,-,-,14.4%,4.9%,54.5%,77.1%,49.2%,64.4%,34.4%,49.0%,0.97,R32 (Birmingham)
2010,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,-,-,11.6%,2.9%,56.5%,74.4%,33.3%,56.5%,35.7%,46.0%,0.82,R64 (Birmingham)
2009,1,0,1,0.0%,1-2,33.3%,17-18,48.6%,0-1,0.0%,1,-,-,12.7%,2.5%,57.6%,70.6%,42.0%,58.5%,40.0%,49.0%,0.96,R64 (Birmingham)
Career,66,24,42,36.4%,64-97,39.8%,729-851,46.1%,11-13,45.8%,61,72.4%,19.5%,12.6%,5.6%,57.6%,73.2%,43.8%,60.7%,35.4%,48.1%,0.90,
