Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W100 Manchester R16,W vs Taylor,44% (4/9),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 W60 Kurume R16,L vs Jaksic,39% (7/18),71% (5/7),2/5,29% (5/17),0% (0/5),3/4,0/0,0/0,0/0,0/0
2019 W60 Fukuoka R16,L vs Liang,11% (1/9),0% (0/1),0/2,56% (5/9),40% (2/5),0/0,0/0,1/2,0/0,0/1
2019 W60 Fukuoka R32,W vs Namigata,40% (4/10),75% (3/4),1/1,27% (3/11),33% (1/3),1/3,1/3,0/0,0/2,0/0
2019 W80 Gifu R32,L vs Han,27% (3/11),100% (3/3),1/3,45% (5/11),0% (0/5),1/3,0/1,0/2,0/0,0/1
2019 W25 Sunderland R32,L vs Noel,13% (1/8),0% (0/1),0/2,89% (8/9),50% (4/8),0/0,0/0,0/2,0/0,0/1
2019 W60 Shrewsbury R32,L vs Serban,11% (1/9),100% (1/1),1/3,50% (5/10),20% (1/5),1/1,0/0,0/1,0/0,0/1
2019 W25 Singapore R32,L vs Kostova,0% (0/8),- (0/0),0/4,75% (6/8),33% (2/6),0/0,0/0,0/0,0/0,0/0
2019 W25 Singapore R32,L vs Berberovic,22% (2/9),0% (0/2),0/2,50% (4/8),25% (1/4),0/0,0/0,1/2,0/0,1/1
2019 W25 Hong Kong R32,W vs Oliynykova,71% (5/7),80% (4/5),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2018 Houston R32,L vs Osuigwe,30% (3/10),67% (2/3),2/3,56% (5/9),20% (1/5),0/2,0/0,1/2,0/0,1/1
2018 Quebec City R32,L vs Martic,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,1/2,0/0,1/1
2018 Wimbledon R128,L vs Muguruza,10% (1/10),0% (0/1),0/1,70% (7/10),57% (4/7),0/0,0/0,1/3,0/0,1/2
2018 Zhengzhou R32,L vs Wang,45% (5/11),100% (5/5),4/7,82% (9/11),22% (2/9),2/5,0/0,0/0,0/0,0/0
2018 Monterrey R16,L vs Babos,18% (3/17),0% (0/3),0/1,19% (3/16),33% (1/3),0/0,0/0,2/3,0/0,1/2
2018 Monterrey R32,W vs Zhao,57% (8/14),50% (4/8),0/1,20% (3/15),67% (2/3),3/3,1/1,3/3,0/0,0/0
2018 Indian Wells 125K R32,L vs Anisimova,0% (0/7),- (0/0),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/0
2018 Australian Open Q2,L vs Schoofs,20% (2/10),100% (2/2),0/3,40% (4/10),0% (0/4),1/2,0/0,0/1,0/0,0/1
2018 Australian Open Q1,W vs Von Deichmann,24% (4/17),75% (3/4),1/1,25% (4/16),50% (2/4),2/2,0/0,1/2,0/0,0/0
2017 Mumbai QF,L vs Sabalenka,11% (1/9),100% (1/1),0/4,44% (4/9),0% (0/4),0/1,0/0,2/2,0/0,1/1
2019 (10 matches),,28.6%,67.9%,22.7%,42.0%,28.6%,72.2%,62.5%,22.2%,50.0%,20.0%
2018 (9 matches),,26.2%,59.3%,28.0%,45.5%,28.3%,57.1%,100.0%,52.9%,-,57.1%
2017 (38 matches),,33.6%,71.7%,17.7%,32.0%,25.7%,81.7%,90.3%,81.4%,86.7%,90.0%
2016 (34 matches),,34.0%,70.9%,18.4%,38.9%,30.1%,73.4%,90.9%,75.0%,100.0%,73.3%
2015 (27 matches),,39.1%,66.1%,27.9%,33.4%,30.3%,71.4%,73.9%,70.8%,55.6%,87.5%
Career (176 matches),,36.6%,69.8%,23.7%,36.4%,28.1%,75.3%,81.7%,70.3%,80.3%,71.1%
