Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W100 Manchester R16,W vs Taylor,1.07,1.91,42.9,2.2,-,76.9%,-,78.3%,34.5%,46.2%
2019 W60 Kurume R16,L vs Jaksic,0.94,0.88,84.6,4.7,-,50.0%,-,55.0%,36.0%,53.2%
2019 W60 Fukuoka R16,L vs Liang,0.85,0.53,36.8,2.0,10.3%,62.1%,7.4%,55.6%,25.0%,26.9%
2019 W60 Fukuoka R32,W vs Namigata,1.12,1.28,68.4,2.3,5.1%,59.0%,15.2%,72.7%,44.1%,34.5%
2019 W80 Gifu R32,L vs Han,0.88,0.76,56.9,2.7,3.1%,40.6%,3.2%,71.0%,34.4%,42.9%
2019 W25 Sunderland R32,L vs Noel,1.02,0.63,48.2,2.5,0.0%,51.9%,0.0%,50.0%,17.9%,44.0%
2019 W60 Shrewsbury R32,L vs Serban,0.98,0.59,46.0,2.3,3.1%,56.3%,0.0%,48.1%,29.6%,28.0%
2019 W25 Singapore R32,L vs Kostova,1.03,0.36,41.9,2.2,3.1%,46.9%,3.2%,51.6%,14.3%,22.2%
2019 W25 Singapore R32,L vs Berberovic,0.90,0.66,44.5,2.0,4.3%,56.5%,0.0%,52.4%,41.2%,25.0%
2019 W25 Hong Kong R32,W vs Oliynykova,1.22,2.94,29.7,2.0,9.1%,72.7%,0.0%,84.2%,51.9%,53.8%
2018 Houston R32,L vs Osuigwe,1.00,0.72,54.6,2.2,3.0%,66.7%,6.7%,40.0%,27.3%,40.0%
2018 Quebec City R32,L vs Martic,1.09,0.44,36.7,2.2,8.3%,33.3%,9.5%,47.6%,27.3%,21.1%
2018 Wimbledon R128,L vs Muguruza,0.97,0.52,50.1,2.1,8.1%,48.6%,5.7%,62.9%,37.9%,8.0%
2018 Zhengzhou R32,L vs Wang,1.08,0.86,64.1,2.3,7.1%,57.1%,7.5%,35.0%,45.5%,39.4%
2018 Monterrey R16,L vs Babos,0.97,0.88,76.8,2.9,24.0%,70.0%,17.4%,65.2%,28.8%,29.6%
2018 Monterrey R32,W vs Zhao,0.90,1.38,67.0,2.5,26.0%,70.0%,16.3%,74.4%,48.0%,37.5%
2018 Indian Wells 125K R32,L vs Anisimova,0.78,0.35,27.8,2.1,13.6%,50.0%,5.0%,30.0%,26.1%,27.8%
2018 Australian Open Q2,L vs Schoofs,1.07,0.68,61.4,2.7,12.1%,54.5%,6.3%,50.0%,34.4%,25.9%
2018 Australian Open Q1,W vs Von Deichmann,1.06,1.21,75.7,2.6,13.0%,66.7%,8.2%,69.4%,25.4%,49.1%
2017 Mumbai QF,L vs Sabalenka,0.84,0.57,38.9,3.0,9.7%,48.4%,13.3%,63.3%,24.1%,37.5%
2019 (10 matches),,1.00,0.86,52.7,2.3,3.3%,55.9%,3.0%,60.3%,33.9%,39.0%
2018 (9 matches),,1.00,0.79,61.9,2.4,13.9%,60.0%,9.8%,55.7%,33.5%,33.7%
2017 (38 matches),,1.01,1.02,61.0,2.8,11.2%,63.3%,9.0%,61.8%,37.4%,38.2%
2016 (34 matches),,1.02,1.00,61.5,3.0,12.0%,60.4%,9.3%,60.6%,37.7%,39.5%
2015 (27 matches),,1.00,1.04,67.4,3.1,11.7%,64.1%,10.1%,60.3%,39.0%,39.3%
Career (176 matches),,1.00,1.01,61.1,2.9,9.7%,62.5%,7.5%,59.4%,38.5%,39.7%
