Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 Washington R16,L vs Ozaki,36.7%,41.8%,42.2%,58.8%,67.6%,35.7%,61.1%,43.8%,50.0%,22.5%,25.0%,45.2%,29.4%,78.3%,100.0%,30
2016 Auckland R16,W vs Ostapenko,42.1%,47.1%,29.0%,58.0%,66.7%,31.0%,45.5%,47.2%,0.0%,25.0%,25.0%,27.3%,8.7%,28.6%,0.0%,82
2015 ITF Albuquerque SF,W vs Sadikovic,38.9%,45.3%,53.1%,62.5%,72.9%,50.0%,40.0%,21.4%,33.3%,18.4%,21.1%,54.8%,15.8%,15.8%,100.0%,53
2015 Birmingham R32,L vs Halep,28.6%,37.5%,32.5%,43.2%,56.8%,38.1%,45.0%,41.2%,50.0%,0.0%,0.0%,26.3%,14.3%,16.7%,0.0%,-119
Career (4 matches),,37.9%,43.9%,38.8%,56.4%,66.5%,37.8%,47.3%,38.1%,23.1%,19.1%,20.6%,39.5%,16.7%,38.7%,33.3%,59
