Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 ITF Sharm El Sheikh F,W vs Dunne,33.3%,40.7%,45.7%,33.3%,44.4%,54.2%,42.1%,41.2%,0.0%,35.3%,35.3%,27.3%,28.6%,10.0%,0.0%,-37
2025 ITF Sharm El Sheikh SF,W vs Bartashevich,24.6%,27.9%,38.6%,31.6%,36.8%,46.2%,73.7%,31.6%,0.0%,14.3%,14.3%,27.8%,33.3%,25.0%,0.0%,1
Last 52 Weeks (2 matches),,28.7%,33.9%,41.8%,32.4%,40.5%,50.0%,57.9%,36.1%,0.0%,23.7%,23.7%,27.6%,31.3%,18.2%,0.0%,-16
Career (2 matches),,28.7%,33.9%,41.8%,32.4%,40.5%,50.0%,57.9%,36.1%,0.0%,23.7%,23.7%,27.6%,31.3%,18.2%,0.0%,-16
