Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 Santiago 1 CH QF,L vs Baez,30% (3/10),20% (1/5),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2019 Meerbusch CH R16,L vs Krstin,67% (2/3),- (0/0),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 Augsburg CH SF,L vs Hanfmann,29% (2/7),0% (0/1),0/0,0/0,17% (1/6),1/4,0/1,- (0/0),- (0/0)
2019 Augsburg CH R64,W vs Lemstra,69% (9/13),33% (3/9),2/7,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 Sopot CH R32,L vs Martinez,83% (5/6),20% (1/5),0/0,0/0,64% (7/11),1/3,1/2,25% (1/4),0% (0/4)
2019 Sopot CH R64,W vs Dembek,100% (5/5),78% (7/9),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 M25 Lasne R16,W vs Geerts,71% (10/14),50% (2/4),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 M25 Arlon QF,L vs Vanneste,50% (4/8),100% (3/3),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2019 Little Rock CH R64,W vs Kovacevic,90% (9/10),50% (3/6),2/5,1/4,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Puerto Vallarta CH R32,L vs Ward,40% (6/15),100% (1/1),0/0,0/0,40% (2/5),1/3,0/1,- (0/0),- (0/0)
2019 Puerto Vallarta CH R64,W vs Petrovic,83% (10/12),40% (2/5),2/7,1/3,100% (3/3),4/4,0/0,89% (8/9),22% (2/9)
2019 Puerto Vallarta CH Q1,W vs Carpenter,64% (7/11),45% (5/11),2/4,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 M15 Cancun R16,L vs Brymer,78% (7/9),25% (1/4),0/0,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2019 San Luis Potosi CH SF,L vs Menendez Maceiras,43% (10/23),20% (3/15),1/4,0/1,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2019 San Luis Potosi CH QF,W vs Pavic,100% (10/10),33% (2/6),2/2,1/1,0% (0/2),0/0,0/0,82% (9/11),42% (5/12)
2019 San Luis Potosi CH R16,W vs Gomez Herrera,80% (8/10),57% (4/7),2/4,1/3,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 San Luis Potosi CH R32,W vs Rola,75% (9/12),75% (3/4),2/3,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 San Luis Potosi CH R64,W vs Takahashi,50% (11/22),33% (5/15),2/3,1/1,83% (10/12),0/1,0/0,- (0/0),- (0/0)
2019 M15 Cancun R16,L vs Petit,67% (4/6),0% (0/2),0/0,0/0,43% (3/7),2/4,0/1,- (0/0),- (0/0)
2019 M15 Cancun R32,W vs Nava,100% (5/5),100% (7/7),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2021 (1 matches),,30.0%,20.0%,-,-,16.7%,0.0%,0.0%,-,-
2019 (34 matches),,65.2%,43.2%,53.9%,56.1%,59.3%,33.3%,15.4%,64.2%,32.7%
2018 (2 matches),,40.0%,16.7%,-,-,23.1%,20.0%,33.3%,-,-
2017 (3 matches),,71.9%,23.1%,33.3%,-,57.1%,40.0%,50.0%,50.0%,20.0%
2016 (9 matches),,67.2%,40.0%,100.0%,100.0%,45.5%,48.4%,38.5%,-,-
Career (52 matches),,64.2%,40.9%,54.7%,57.1%,52.1%,37.3%,33.3%,62.7%,31.6%
