Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,80.0%,9.1%,4.2%,2.8%,53.5%,78.9%,48.5%,64.8%,36.3%,49.7%,1.03,R32 (San Diego)
Career,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,80.0%,9.1%,4.2%,2.8%,53.5%,78.9%,48.5%,64.8%,36.3%,49.7%,1.03,
