Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,4,0,4,0.0%,0,0,0,-,2020,2025,Q1,4,0.42,5.5%,5.1%,58.1%,62.0%,41.4%,53.4%,19.5%,34.8%,20.0%
Roland Garros,3,Clay,5,2,3,40.0%,2,1,1,50.0%,2020,2025,Q2,5,0.82,4.8%,3.8%,58.8%,68.4%,43.3%,58.0%,34.3%,50.0%,43.5%
Wimbledon,2,Grass,3,1,2,33.3%,1,0,1,0.0%,2022,2025,Q2,3,0.90,6.3%,2.1%,56.1%,70.8%,51.8%,62.4%,33.7%,42.9%,33.3%
US Open,2,Hard,3,1,2,33.3%,1,1,0,100.0%,2021,2022,Q2,3,0.85,6.6%,4.4%,58.1%,70.5%,51.6%,62.6%,31.8%,60.0%,41.7%
Santiago,3,Clay,3,0,3,0.0%,2,0,2,0.0%,2021,2026,Q1,3,0.81,6.7%,5.6%,51.7%,77.2%,50.0%,64.0%,29.0%,50.0%,40.0%
Cordoba,4,Clay,4,0,4,0.0%,0,0,0,-,2020,2023,Q1,4,0.58,3.0%,3.0%,54.3%,56.5%,51.6%,54.3%,26.4%,40.9%,16.7%
