Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Waco TX $50K F,L vs Haddad Maia,11,44,0.3,7.6%,30.3%,11,43,0.3,8.1%,31.6%,5.9%,2.2%,0.5,12.4%,23.4%
2016 Sacramento CA $50K F,L vs Kenin,22,55,0.4,12.6%,31.6%,20,52,0.4,12.4%,32.3%,7.5%,5.0%,0.6,12.1%,19.5%
2015 Waco TX $50K R16,L vs Tatishvili,5,15,0.3,5.5%,16.5%,5,14,0.4,6.0%,16.9%,3.6%,2.4%,1.2,25.3%,20.9%
2015 Australian Open R128,L vs Errani,8,28,0.3,10.0%,35.0%,8,28,0.3,10.1%,35.4%,6.3%,3.8%,1.1,17.5%,16.3%
2014 US Open R128,L vs Makarova,7,12,0.6,6.8%,11.7%,7,10,0.7,7.2%,10.3%,3.1%,4.1%,1.0,17.5%,17.5%
2014 Bastad R16,L vs Panova,15,36,0.4,12.9%,31.0%,14,35,0.4,12.5%,31.3%,12.5%,0.0%,0.7,12.1%,18.1%
2014 Roland Garros R128,L vs Muguruza,24,33,0.7,14.4%,19.8%,21,29,0.7,13.9%,19.2%,8.6%,5.3%,0.6,13.8%,22.8%
2013 Roland Garros R128,L vs Voskoboeva,31,19,1.6,16.4%,10.1%,30,18,1.7,16.6%,9.9%,,,1.3,20.1%,15.9%
Career (8 matches),,123,242,0.5,11.5%,22.7%,116,229,0.5,11.6%,22.9%,5.8%,2.8%,0.8,15.9%,19.4%
