Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Evansville IN F,W vs Khazaniuk,1.03,1.11,85.7,14.8,-,61.7%,-,50.9%,45.5%,49.2%
2019 W25 Evansville IN SF,W vs Arakawa,1.13,1.61,40.5,2.1,-,68.8%,-,55.2%,60.7%,45.8%
2019 W25 Evansville IN QF,W vs Simmonds,1.27,1.66,42.2,2.7,-,58.6%,-,48.1%,60.0%,60.9%
2019 W25 Evansville IN R32,W vs Tchakarova,1.02,2.61,35.9,2.0,-,80.0%,-,70.6%,57.9%,66.7%
2019 W15 Orlando FL QF,W vs Sewing,1.04,1.35,60.8,3.0,-,45.7%,-,62.5%,67.9%,51.9%
2019 W15 Orlando FL R16,W vs Zamarripa,1.01,1.47,49.1,2.4,-,65.5%,-,62.5%,50.0%,54.5%
2019 W15 Orlando FL R32,W vs Zhu,1.00,1.95,36.7,2.2,-,72.4%,-,70.4%,59.1%,52.4%
2019 W25 Daytona Beach FL SF,L vs Bondar,0.87,0.47,34.2,2.0,4.5%,50.0%,5.3%,31.6%,32.0%,30.4%
2019 W25 Daytona Beach FL QF,W vs Benoit,1.03,1.29,63.1,2.7,-,68.4%,-,54.1%,59.5%,36.8%
2018 Roland Garros R128,L vs Giorgi,0.92,0.65,43.0,2.1,0.0%,37.5%,0.0%,69.0%,31.3%,35.5%
2017 Quebec City R16,L vs Maria,0.83,0.42,33.0,2.2,0.0%,47.6%,10.0%,40.0%,33.3%,23.8%
2016 Waco TX $50K F,L vs Haddad Maia,1.01,0.73,52.4,2.4,0.0%,42.5%,0.0%,56.8%,41.7%,31.3%
2016 Sacramento CA $50K F,L vs Kenin,0.99,0.84,70.1,4.9,2.2%,53.3%,2.4%,48.8%,43.8%,38.6%
2015 Waco TX $50K R16,L vs Tatishvili,0.87,0.46,37.0,2.3,0.0%,57.1%,0.0%,36.0%,36.4%,16.7%
2015 Bastad R32,L vs Strycova,0.75,0.70,43.5,2.5,11.5%,69.2%,13.0%,56.5%,38.9%,29.4%
2015 Australian Open R128,L vs Errani,1.05,0.52,34.6,2.0,0.0%,29.2%,0.0%,27.3%,38.9%,31.3%
2014 US Open R128,L vs Makarova,0.94,0.58,41.2,2.2,0.0%,42.9%,0.0%,48.0%,42.3%,25.0%
2014 Bastad R16,L vs Panova,0.88,0.71,48.6,2.0,0.0%,53.3%,3.7%,33.3%,56.7%,34.5%
2014 Roland Garros R128,L vs Muguruza,0.87,0.82,64.3,3.6,5.3%,50.0%,2.6%,52.6%,47.9%,44.2%
2013 US Open R128,L vs Knapp,0.99,0.55,41.9,2.2,7.4%,55.6%,23.1%,42.3%,36.0%,20.0%
2019 (9 matches),,1.04,1.32,55.5,2.6,0.3%,62.9%,0.4%,55.8%,53.6%,48.9%
2018 (1 matches),,0.92,0.65,43.0,2.1,0.0%,37.5%,0.0%,69.0%,31.3%,35.5%
2017 (1 matches),,0.83,0.42,33.0,2.2,0.0%,47.6%,10.0%,40.0%,33.3%,23.8%
2016 (2 matches),,1.00,0.79,62.1,3.2,1.2%,48.2%,1.3%,52.6%,42.9%,35.5%
2015 (3 matches),,0.88,0.54,39.0,2.2,3.8%,52.6%,4.3%,40.0%,38.2%,26.5%
Career (21 matches),,0.98,0.91,54.2,2.6,1.5%,55.1%,2.4%,51.4%,47.4%,39.7%
