Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Jamie Loeb [USA],4,4,50.0%,1,1,0,100.0%,2016,2023,0,,,,,,,,,,
8,Shelby Rogers [USA],3,5,37.5%,2,2,0,100.0%,2012,2019,2,1.33,3.7%,2.2%,69.4%,66.7%,63.4%,65.7%,45.8%,71.4%,46.7%
7,Sesil Karatantcheva [KAZ],3,4,42.9%,1,1,0,100.0%,2011,2018,3,1.00,0.5%,2.3%,61.6%,51.9%,48.8%,50.7%,49.1%,62.2%,70.0%
6,Katerina Stewart [USA],4,2,66.7%,0,0,0,-,2014,2021,1,2.14,0.0%,0.0%,76.3%,75.9%,77.8%,76.3%,50.8%,100.0%,35.7%
6,Jessica Pegula [USA],5,1,83.3%,1,0,1,0.0%,2012,2018,2,1.00,1.9%,3.2%,70.8%,60.6%,55.6%,59.1%,41.1%,30.0%,25.0%
5,Gabriela Lee [ROU],4,1,80.0%,1,1,0,100.0%,2018,2023,0,,,,,,,,,,
5,Kayla Day [USA],2,3,40.0%,1,1,0,100.0%,2016,2023,1,1.05,2.5%,1.3%,70.0%,55.4%,66.7%,58.8%,43.2%,50.0%,37.5%
5,Chi Chi Scholl [USA],5,0,100.0%,0,0,0,-,2011,2022,0,,,,,,,,,,
5,Caroline Dolehide [USA],1,4,20.0%,3,2,1,66.7%,2019,2021,2,0.82,0.0%,1.9%,67.3%,61.7%,59.6%,61.0%,31.9%,65.0%,23.1%
5,Camila Giorgi [ITA],2,3,40.0%,1,0,1,0.0%,2011,2018,3,0.74,1.1%,3.7%,59.6%,50.9%,50.0%,50.5%,36.4%,48.0%,38.5%
5,Irina Falconi [USA],3,2,60.0%,1,1,0,100.0%,2012,2018,1,1.63,0.0%,0.0%,74.0%,70.3%,69.2%,70.0%,48.8%,50.0%,28.6%
5,Lauren Davis [USA],2,3,40.0%,4,2,2,50.0%,2011,2015,1,0.87,0.0%,0.0%,74.8%,51.2%,48.1%,50.5%,42.9%,40.0%,77.8%
4,Mccartney Kessler [USA],1,3,25.0%,0,0,0,-,2023,2024,0,,,,,,,,,,
4,Anhelina Kalinina [UKR],0,4,0.0%,0,0,0,-,2018,2023,2,0.64,0.0%,2.0%,73.3%,52.7%,25.9%,45.5%,34.6%,50.0%,20.0%
4,Maria Mateas [USA],2,2,50.0%,1,0,1,0.0%,2018,2023,0,,,,,,,,,,
