Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,28.6%,0.0%,0.0%,4.3%,66.0%,54.8%,18.8%,42.6%,21.6%,33.3%,0.38,R64 (Guadalajara)
2021,7,3,4,42.9%,6-10,37.5%,62-78,44.3%,0-0,-,7,62.3%,26.8%,1.6%,1.2%,69.1%,60.1%,42.4%,54.6%,41.0%,47.6%,0.90,QF (Prague)
2018,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,0.0%,1.6%,67.2%,51.2%,55.0%,52.5%,33.3%,42.7%,0.70,R128 (Roland Garros)
2017,5,1,4,20.0%,3-9,25.0%,36-64,36.0%,1-0,100.0%,5,52.0%,18.4%,0.9%,3.2%,67.3%,52.6%,47.7%,51.0%,36.8%,44.0%,0.75,R16 (Quebec City)
2016,2,0,2,0.0%,1-4,20.0%,14-24,36.8%,0-0,-,2,47.4%,26.3%,1.5%,6.6%,64.0%,54.0%,38.8%,48.5%,39.3%,44.3%,0.76,R32 (2x)
2015,6,1,5,16.7%,3-10,23.1%,43-70,38.1%,1-1,50.0%,6,42.1%,33.3%,0.9%,1.7%,70.7%,48.8%,45.6%,47.9%,40.8%,44.3%,0.78,R16 (Rio de Janeiro)
2014,12,6,6,50.0%,13-13,50.0%,115-114,50.2%,0-1,0.0%,11,-,-,0.9%,2.2%,70.9%,56.0%,43.3%,52.3%,45.4%,48.8%,0.95,SF (Bad Gastein)
2013,8,1,7,12.5%,4-14,22.2%,66-98,40.2%,0-0,-,7,-,-,0.7%,2.2%,69.3%,55.0%,42.8%,51.2%,38.3%,45.1%,0.79,R32 (4x)
2012,3,0,3,0.0%,0-6,0.0%,20-36,35.7%,0-0,-,3,-,-,0.5%,6.2%,59.0%,57.4%,38.8%,49.7%,36.6%,43.6%,0.73,R32 (2x)
Career,45,12,33,26.7%,30-70,30.0%,363-508,41.7%,2-2,50.0%,43,51.9%,24.4%,0.9%,2.6%,68.5%,55.1%,43.0%,51.3%,40.4%,45.9%,0.83,
