Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 US Open Q3,L vs Tjen,65.9%,41.4%,4.5%,2/0,2.61,22.9%,61.1%,45.5%,2.8%,2.60,25.9%,87.5%,28.6%,12.5%,2.64,12.5%
2025 Cincinnati R64,W vs Pavlyuchenkova,83.9%,61.5%,14.0%,7/6,2.58,1.8%,87.0%,61.7%,13.0%,2.55,2.9%,85.7%,61.1%,19.0%,2.62,0.0%
2025 Montreal R64,W vs Paolini,72.4%,56.3%,2.0%,2/0,2.88,0.0%,77.4%,56.3%,1.6%,2.97,0.0%,79.3%,56.5%,3.4%,2.60,0.0%
2025 Prague R32,L vs Valentova,73.3%,48.5%,17.8%,5/3,2.81,15.0%,77.4%,50.0%,9.7%,2.87,23.1%,75.0%,44.4%,41.7%,2.71,0.0%
2024 Osaka R32,W vs Kenin,79.5%,60.0%,13.6%,5/6,3.13,3.9%,80.0%,57.7%,12.3%,3.16,3.2%,90.0%,66.7%,20.0%,3.02,7.1%
Last 52 Weeks (4 matches),,75.4%,55.0%,8.9%,64.0%,2.75,6.6%,77.8%,55.8%,7.1%,2.80,8.8%,81.4%,52.6%,15.7%,2.64,1.5%
Career (5 matches),,76.4%,56.2%,10.1%,56.8%,2.85,5.9%,78.3%,56.3%,8.4%,2.90,7.2%,83.3%,56.0%,16.7%,2.70,2.5%
