Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 US Open Q3,L vs Tjen,11.9%,19.0%,34.3%,3.6%,14.3%,37.0%,23.1%,53.3%,33.3%,33.3%,33.3%,25.0%,33.3%,16.7%,100.0%,68
2025 Cincinnati R64,W vs Pavlyuchenkova,29.5%,35.2%,38.6%,33.3%,37.3%,32.4%,58.3%,74.1%,100.0%,28.1%,37.5%,47.8%,17.6%,46.7%,50.0%,-33
2025 Montreal R64,W vs Paolini,11.7%,16.7%,49.5%,12.0%,18.1%,47.9%,55.6%,78.9%,87.5%,15.4%,19.2%,54.5%,28.6%,26.3%,0.0%,6
2025 Prague R32,L vs Valentova,6.4%,17.0%,32.5%,7.1%,21.4%,34.6%,86.7%,61.5%,33.3%,6.7%,13.3%,28.6%,37.5%,71.4%,100.0%,-58
2024 Osaka R32,W vs Kenin,26.8%,33.0%,36.4%,27.6%,34.5%,33.3%,39.1%,46.3%,50.0%,30.0%,35.0%,50.0%,42.9%,53.8%,40.0%,97
Last 52 Weeks (4 matches),,16.2%,22.6%,41.4%,15.8%,23.2%,40.6%,56.7%,71.0%,66.7%,21.2%,27.1%,43.3%,26.3%,38.3%,33.3%,80
Career (5 matches),,19.1%,25.4%,40.1%,19.5%,26.7%,38.6%,51.0%,63.4%,60.0%,22.9%,28.6%,44.4%,28.9%,41.7%,35.3%,97
