Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,22,13,9,59.1%,30-23,56.6%,263-237,52.6%,0-5,0.0%,22,71.0%,35.3%,3.6%,4.8%,65.1%,65.3%,44.8%,58.1%,42.4%,50.5%,1.01,SF (Cordoba)
2024,53,35,18,66.0%,72-45,61.5%,619-512,54.7%,11-7,61.1%,52,67.3%,42.3%,2.1%,3.6%,67.1%,61.9%,48.8%,57.6%,46.6%,52.2%,1.10,F (2x)
2023,41,28,13,68.3%,64-37,63.4%,517-429,54.7%,6-5,54.5%,41,71.5%,37.7%,3.4%,4.2%,69.6%,63.6%,51.1%,59.8%,43.8%,51.8%,1.09,W (2x)
2022,36,24,12,66.7%,50-31,61.7%,416-359,53.7%,10-4,71.4%,36,73.2%,34.8%,1.5%,2.7%,70.3%,64.6%,49.7%,60.2%,44.0%,52.1%,1.11,W (Milan)
2021,36,27,9,75.0%,57-23,71.3%,447-330,57.5%,8-8,50.0%,36,77.7%,37.9%,3.4%,3.3%,65.7%,66.2%,53.4%,61.8%,44.4%,53.0%,1.16,W (2x)
2020,12,4,8,33.3%,12-18,40.0%,145-168,46.3%,3-4,42.9%,12,71.0%,22.9%,3.4%,3.6%,70.5%,63.4%,53.6%,60.5%,39.0%,49.4%,0.99,R16 (4x)
2019,74,49,25,66.2%,106-68,60.9%,912-772,54.2%,12-12,50.0%,74,72.2%,36.3%,2.1%,3.2%,73.4%,63.0%,50.7%,59.8%,43.9%,51.9%,1.09,W (Savannah)
2018,22,9,13,40.9%,22-25,46.8%,216-223,49.2%,3-4,42.9%,21,65.6%,34.0%,1.5%,4.5%,71.3%,60.8%,47.3%,57.0%,43.1%,50.0%,1.00,SF (Buenos Aires)
2017,39,17,22,43.6%,44-46,48.9%,395-434,47.6%,5-2,71.4%,39,66.3%,29.0%,3.0%,3.9%,67.5%,62.5%,49.0%,58.1%,40.3%,49.1%,0.96,SF (San Benedetto Del Tronto)
2016,17,8,9,47.1%,18-22,45.0%,177-199,47.1%,2-2,50.0%,15,65.7%,28.7%,3.2%,4.5%,63.7%,62.6%,48.0%,57.3%,41.1%,49.1%,0.96,SF (Cali)
2015,8,3,5,37.5%,6-11,35.3%,71-80,47.0%,0-0,-,8,64.9%,29.9%,3.3%,6.6%,56.2%,63.4%,47.5%,56.5%,42.4%,48.9%,0.97,QF (Pereira)
2014,7,3,4,42.9%,7-11,38.9%,84-90,48.3%,1-1,50.0%,7,59.5%,37.5%,1.7%,6.6%,67.5%,59.8%,41.9%,54.0%,45.5%,49.7%,0.99,QF (Santiago)
2013,4,1,3,25.0%,3-6,33.3%,39-53,42.4%,2-0,100.0%,4,55.6%,26.7%,0.7%,5.7%,72.4%,55.8%,43.9%,52.5%,39.7%,46.2%,0.84,R16 (Buenos Aires)
Career,371,221,150,59.6%,491-366,57.3%,4301-3886,52.5%,63-54,53.8%,367,70.1%,35.3%,2.5%,3.8%,68.9%,63.2%,49.5%,58.9%,43.5%,51.2%,1.06,
