Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Juan Pablo Ficovich [ARG],10,3,76.9%,4,2,2,50.0%,2014,2025,7,1.00,2.5%,3.1%,70.5%,62.6%,48.3%,58.4%,41.7%,50.0%,41.1%
11,Andrea Collarini [ARG],3,8,27.3%,0,0,0,-,2011,2021,3,1.03,3.6%,3.1%,70.8%,67.4%,40.4%,59.5%,41.9%,47.1%,40.0%
10,Francisco Cerundolo [ARG],6,4,60.0%,0,0,0,-,2016,2024,9,1.03,2.3%,2.3%,65.2%,58.6%,51.5%,56.1%,45.1%,55.2%,44.1%
10,Cristobal Saavedra Corvalan [CHI],4,6,40.0%,1,1,0,100.0%,2010,2016,0,,,,,,,,,,
9,Hugo Dellien [BOL],3,6,33.3%,5,1,4,20.0%,2013,2024,5,1.12,1.4%,2.5%,72.8%,64.9%,51.0%,61.1%,43.7%,68.3%,40.4%
9,Juan Ignacio Galarza [ARG],5,4,55.6%,1,1,0,100.0%,2013,2016,0,,,,,,,,,,
9,Hernan Casanova [ARG],6,3,66.7%,2,0,2,0.0%,2011,2015,0,,,,,,,,,,
8,Marco Cecchinato [ITA],6,2,75.0%,3,2,1,66.7%,2019,2025,8,1.15,2.4%,2.2%,69.3%,66.9%,52.6%,62.5%,43.2%,46.2%,47.8%
8,Nicolas Kicker [ARG],3,5,37.5%,1,1,0,100.0%,2014,2024,3,1.11,2.5%,2.5%,65.6%,66.3%,53.6%,61.9%,42.3%,33.3%,43.8%
7,Joao Pedro Sorgi [BRA],5,2,71.4%,4,2,2,50.0%,2015,2018,2,1.23,2.1%,1.4%,68.5%,65.3%,55.6%,62.2%,46.4%,40.0%,68.8%
6,Pedro Sakamoto [BRA],3,3,50.0%,2,1,1,50.0%,2013,2025,3,0.92,6.4%,3.9%,61.4%,69.2%,51.1%,62.2%,34.6%,63.2%,57.1%
6,Tomas Barrios Vera [CHI],3,3,50.0%,0,0,0,-,2015,2025,4,1.07,3.9%,3.9%,69.6%,59.4%,51.2%,56.9%,46.0%,53.1%,42.9%
6,Camilo Ugo Carabelli [ARG],2,4,33.3%,1,0,1,0.0%,2015,2025,5,0.87,2.9%,3.5%,65.6%,57.8%,41.7%,52.2%,41.4%,48.8%,54.8%
6,Santiago Fa Rodriguez Taverna [ARG],5,1,83.3%,0,0,0,-,2015,2024,2,1.03,1.4%,5.0%,77.3%,63.3%,56.3%,61.7%,39.6%,54.5%,29.4%
6,Gonzalo Villanueva [ARG],5,1,83.3%,1,1,0,100.0%,2015,2024,3,1.23,3.1%,3.1%,75.5%,57.4%,54.2%,56.6%,53.5%,52.2%,60.0%
