Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,10-14,41.7%,0-0,-,1,75.0%,8.3%,1.0%,1.0%,66.0%,54.4%,54.3%,54.4%,27.3%,43.8%,0.60,R32 (Buenos Aires)
2025,7,3,4,42.9%,10-10,50.0%,93-92,50.3%,2-0,100.0%,7,70.0%,31.2%,6.3%,4.3%,64.2%,68.4%,43.2%,59.4%,40.2%,49.7%,0.99,QF (Santiago)
2024,23,8,15,34.8%,21-37,36.2%,240-295,44.9%,1-3,25.0%,23,63.8%,26.3%,3.7%,3.1%,65.7%,63.4%,44.0%,56.8%,39.7%,48.2%,0.92,SF (2x)
2023,20,7,13,35.0%,18-30,37.5%,215-255,45.7%,4-5,44.4%,20,66.8%,26.3%,3.2%,3.1%,66.7%,61.3%,48.6%,57.1%,39.5%,48.2%,0.92,F (Cordoba)
2022,33,15,18,45.5%,36-48,42.9%,373-419,47.1%,2-5,28.6%,33,68.9%,25.6%,3.6%,3.4%,66.9%,64.0%,49.8%,59.3%,39.7%,49.3%,0.97,SF (Marrakech)
2021,34,16,18,47.1%,37-48,43.5%,377-410,47.9%,4-3,57.1%,33,68.4%,27.9%,3.3%,3.8%,64.2%,62.8%,50.3%,58.3%,39.3%,49.1%,0.94,F (Bastad)
2020,15,6,9,40.0%,15-25,37.5%,183-217,45.8%,6-1,85.7%,15,66.2%,25.0%,2.5%,2.3%,69.7%,61.4%,46.4%,56.8%,39.1%,48.2%,0.91,QF (Rio De Janeiro)
2018,2,1,1,50.0%,2-3,40.0%,22-24,47.8%,0-0,-,2,65.2%,30.4%,5.1%,2.2%,70.1%,65.6%,43.9%,59.1%,38.7%,48.9%,0.95,R16 (Lyon)
Career,135,56,79,41.5%,139-203,40.6%,1513-1726,46.7%,19-17,52.8%,134,67.3%,26.6%,3.5%,3.3%,66.3%,63.0%,48.0%,57.9%,39.4%,48.7%,0.94,
