Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Buenos Aires R16,L vs Fonseca,0.81,0.78,51.5,4.6,8.9%,64.4%,9.5%,52.4%,35.7%,44.7%
2024 US Open R128,L vs Borges,0.99,0.63,28.2,2.2,2.3%,59.1%,2.4%,35.7%,35.1%,31.4%
2024 Wimbledon R128,L vs Walton,0.97,0.56,29.3,2.1,2.1%,52.1%,6.7%,64.4%,22.0%,27.0%
2024 Cordoba SF,L vs Bagnis,0.83,0.75,59.4,2.3,0.0%,62.9%,0.0%,58.1%,31.0%,41.0%
2023 US Open Q2,W vs Damm,1.09,1.74,42.3,2.3,12.1%,78.8%,0.0%,60.7%,38.5%,56.0%
2023 Wimbledon R128,L vs Ivashka,1.06,0.71,41.8,4.2,0.0%,54.7%,2.1%,62.5%,32.2%,23.1%
2023 Miami R128,L vs Lehecka,0.67,0.42,31.6,2.0,11.1%,70.4%,13.0%,60.9%,21.4%,21.7%
2023 Indian Wells R128,L vs Schwartzman,0.66,0.37,21.1,2.0,0.0%,30.0%,0.0%,51.9%,34.8%,31.8%
2023 Cordoba F,L vs Baez,0.85,0.76,55.9,2.5,0.0%,60.0%,0.0%,65.6%,27.3%,40.5%
2022 US Open R64,L vs Alcaraz,0.91,0.66,32.0,2.3,0.0%,46.7%,0.0%,53.8%,44.2%,28.0%
2022 US Open R128,W vs Griekspoor,1.17,1.49,34.9,2.3,6.1%,65.3%,6.7%,73.3%,42.6%,35.7%
2022 Wimbledon R128,L vs Vesely,0.91,0.56,29.1,2.1,0.0%,61.2%,7.0%,55.8%,26.1%,25.0%
2022 Indian Wells R64,L vs Evans,1.14,0.57,37.2,2.1,4.0%,44.0%,8.7%,34.8%,23.8%,36.8%
2021 US Open R128,L vs Monfils,1.01,0.53,28.1,2.1,5.1%,59.0%,0.0%,45.7%,25.0%,24.2%
2021 Bastad F,L vs Ruud,0.90,0.44,29.1,2.1,0.0%,42.4%,0.0%,53.1%,20.8%,30.4%
2021 Wimbledon R128,L vs Galan,0.96,0.86,50.2,3.6,5.4%,64.9%,1.4%,56.5%,34.8%,35.4%
2021 Roland Garros R64,L vs Berrettini,0.98,0.58,30.4,2.0,2.1%,45.8%,2.1%,59.6%,17.5%,40.0%
2021 Roland Garros R128,W vs Lopez,1.19,1.83,34.1,2.2,4.5%,84.1%,8.3%,61.1%,43.8%,37.0%
2021 Cordoba R16,W vs Cerundolo,1.31,1.27,65.6,4.6,4.8%,61.9%,2.8%,50.0%,48.6%,35.3%
2020 Roland Garros R32,L vs Sinner,0.95,0.78,36.9,2.6,3.5%,52.6%,0.0%,50.0%,40.4%,39.6%
2025 (1 matches),,0.81,0.78,51.5,4.6,8.9%,64.4%,9.5%,52.4%,35.7%,44.7%
2024 (3 matches),,0.93,0.65,38.2,2.2,1.6%,57.5%,3.4%,52.5%,29.2%,33.3%
2023 (5 matches),,0.91,0.72,40.4,2.4,3.9%,58.4%,2.5%,60.8%,30.6%,33.5%
2022 (4 matches),,1.01,0.78,32.8,2.2,2.4%,56.0%,5.3%,57.3%,36.1%,30.5%
2021 (6 matches),,1.05,0.84,41.0,2.5,3.9%,60.7%,2.4%,54.9%,33.1%,34.3%
Career (89 matches),,0.99,0.90,49.2,2.6,2.9%,58.7%,2.2%,55.7%,38.7%,39.4%
