Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2013 Australian Open R128,L vs Ferrer,93.8,,,,,106,,,,,,,65
2012 US Open R128,L vs Benneteau,95.3,,,,,111,,,,,,,80
2012 Australian Open R64,L vs Berdych,94.0,,,,,109,,,,,,,69
2011 Wimbledon R64,L vs Del Potro,97.1,102.6,4.1,,,111,93,88.3,3.8,,,97,77
Career (4 matches),,95.3,102.6,4.1,,,111,93,88.3,3.8,,,97,65
