Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2014 Le Gosier CH R16,W vs Millot,57% (8/14),88% (7/8),1/4,43% (6/14),17% (1/6),3/5,0/0,0/1,0/0,0/0
2014 Le Gosier CH R32,W vs Zeballos,40% (6/15),83% (5/6),1/2,33% (5/15),40% (2/5),3/4,1/1,1/2,1/1,0/0
2014 Rimouski CH R32,L vs Ram,0% (0/10),- (0/0),0/2,22% (2/9),0% (0/2),0/0,0/0,2/2,0/0,1/1
2014 Quimper CH R32,L vs Rufin,10% (1/10),100% (1/1),0/3,44% (4/9),25% (1/4),1/1,0/0,1/1,0/0,1/1
2013 Mons CH R32,L vs Gicquel,17% (2/12),100% (2/2),0/4,54% (7/13),29% (2/7),2/2,1/1,0/1,0/0,0/1
2013 Alphen aan den Rijn CH R32,L vs Bellotti,44% (7/16),57% (4/7),1/6,44% (7/16),14% (1/7),3/4,0/1,2/2,0/0,0/0
2013 Aptos CH R32,L vs Dustov,27% (3/11),33% (1/3),0/1,27% (3/11),0% (0/3),1/1,0/0,1/3,0/0,1/2
2013 Vancouver CH QF,L vs Evans,11% (1/9),100% (1/1),1/2,56% (5/9),20% (1/5),1/1,0/0,0/2,0/0,0/1
2013 Vancouver CH R16,W vs Diez,44% (4/9),100% (4/4),0/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2013 Vancouver CH R32,W vs Bester,33% (5/15),60% (3/5),1/1,19% (3/16),67% (2/3),2/3,2/2,2/2,1/1,0/0
2013 Lexington CH R32,L vs Ward,22% (2/9),50% (1/2),1/3,50% (4/8),0% (0/4),1/1,0/0,1/2,0/0,1/1
2013 Wimbledon R128,L vs Anderson,0% (0/13),- (0/0),0/3,50% (6/12),17% (1/6),0/0,0/0,0/2,0/0,0/0
2013 Rome2 CH R32,W vs Pospisil,62% (8/13),75% (6/8),1/2,43% (6/14),67% (4/6),3/5,1/2,2/2,1/1,0/0
2013 Ostrava CH QF,L vs Mecir Jr,47% (7/15),86% (6/7),1/6,60% (9/15),11% (1/9),4/6,1/2,0/2,0/1,0/1
2013 Ostrava CH R16,W vs Dzumhur,57% (8/14),63% (5/8),0/3,38% (5/13),40% (2/5),3/4,1/2,1/1,0/0,0/0
2013 Ostrava CH R32,W vs Torebko,86% (6/7),100% (6/6),2/2,25% (2/8),0% (0/2),4/6,2/2,0/0,1/1,0/0
2013 Le Gosier CH R16,L vs Lacko,20% (2/10),50% (1/2),0/3,50% (5/10),40% (2/5),0/1,0/0,2/2,0/0,0/0
2013 Le Gosier CH R32,W vs Wang,70% (7/10),71% (5/7),0/2,22% (2/9),0% (0/2),2/4,1/1,0/0,0/0,0/0
2013 Miami R64,L vs Gasquet,30% (3/10),67% (2/3),1/3,60% (6/10),17% (1/6),1/2,0/0,1/3,0/0,0/1
2013 Dallas2 CH QF,L vs Petzschner,0% (0/8),- (0/0),0/4,50% (4/8),0% (0/4),0/0,0/0,0/0,0/0,0/0
2014 (4 matches),,30.6%,86.7%,18.2%,36.2%,23.5%,70.0%,100.0%,66.7%,100.0%,100.0%
2013 (26 matches),,34.7%,76.2%,20.0%,43.4%,32.3%,74.3%,79.2%,51.7%,88.9%,37.5%
2012 (42 matches),,27.4%,62.8%,11.8%,35.0%,33.5%,75.9%,84.8%,72.7%,80.0%,81.0%
2011 (11 matches),,31.1%,64.9%,16.7%,45.8%,27.8%,78.9%,66.7%,72.7%,50.0%,66.7%
2010 (1 matches),,43.5%,70.0%,12.5%,63.6%,35.7%,33.3%,50.0%,66.7%,-,-
Career (84 matches),,30.5%,68.8%,15.4%,39.4%,32.0%,73.9%,81.0%,66.3%,81.8%,70.3%
