Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2013,7,2,5,28.6%,3-15,16.7%,65-101,39.2%,0-0,-,6,66.2%,18.9%,0.9%,2.2%,59.2%,64.1%,49.5%,58.1%,32.2%,45.6%,0.77,R16 (Auckland)
2012,33,10,23,30.3%,31-56,35.6%,397-478,45.4%,8-10,44.4%,32,74.3%,17.1%,2.1%,3.1%,60.9%,67.0%,51.8%,61.0%,34.3%,47.8%,0.88,F (Auckland)
2011,29,13,16,44.8%,29-44,39.7%,322-386,45.5%,7-5,58.3%,27,71.5%,21.3%,2.3%,3.6%,59.4%,66.5%,49.4%,59.5%,36.8%,48.2%,0.91,F (Newport)
2010,39,16,23,41.0%,46-54,46.0%,444-498,47.1%,7-5,58.3%,36,70.1%,24.3%,2.0%,2.8%,62.0%,63.9%,50.8%,58.9%,38.2%,48.8%,0.93,F (Newport)
2009,23,14,9,60.9%,31-27,53.4%,287-254,53.0%,3-3,50.0%,22,79.2%,25.6%,2.4%,2.4%,65.3%,67.9%,55.2%,63.5%,38.1%,51.0%,1.05,F (Stockholm)
2008,37,13,24,35.1%,33-55,37.5%,376-460,45.0%,4-6,40.0%,37,72.9%,18.4%,2.4%,3.2%,61.5%,64.2%,51.5%,59.3%,36.0%,47.9%,0.88,QF (Zagreb)
2007,47,19,28,40.4%,47-68,40.9%,508-590,46.3%,6-10,37.5%,43,72.8%,20.8%,2.3%,3.4%,62.1%,67.7%,49.0%,60.6%,36.8%,48.5%,0.93,F (Mumbai)
2006,53,33,20,62.3%,90-55,62.1%,768-640,54.5%,14-11,56.0%,50,77.0%,30.5%,2.1%,3.3%,63.4%,66.9%,53.4%,62.0%,41.5%,51.4%,1.09,W (Munich)
2005,64,37,27,57.8%,90-80,52.9%,869-825,51.3%,16-22,42.1%,60,78.9%,24.1%,2.5%,3.4%,61.3%,69.1%,53.4%,63.0%,38.0%,50.4%,1.03,F (Auckland)
2004,43,19,24,44.2%,52-63,45.2%,551-556,49.8%,4-14,22.2%,38,75.1%,26.1%,1.7%,3.8%,61.6%,65.5%,53.2%,60.8%,38.3%,49.8%,0.98,SF (Munich)
2003,53,24,29,45.3%,62-77,44.6%,639-696,47.9%,10-11,47.6%,50,72.3%,25.6%,1.8%,3.1%,62.3%,64.6%,50.4%,59.3%,38.3%,48.9%,0.94,F (Copenhagen)
2002,41,19,22,46.3%,55-57,49.1%,517-530,49.4%,6-5,54.5%,38,68.5%,28.7%,2.3%,3.7%,57.0%,65.4%,48.9%,58.3%,40.8%,49.5%,0.98,F (Copenhagen)
2001,32,10,22,31.3%,34-55,38.2%,390-462,45.8%,4-11,26.7%,30,69.8%,22.7%,2.9%,3.7%,58.3%,66.0%,51.5%,59.9%,36.9%,48.2%,0.92,QF (2x)
2000,14,9,5,64.3%,23-19,54.8%,219-200,52.3%,3-8,27.3%,11,76.2%,29.3%,2.5%,2.3%,63.2%,68.0%,51.1%,61.8%,40.7%,51.1%,1.06,W (Palermo)
Career,515,238,277,46.2%,626-725,46.3%,6352-6676,48.8%,92-121,43.2%,480,73.8%,24.2%,2.2%,3.3%,61.3%,66.3%,51.5%,60.6%,38.1%,49.3%,0.97,
