Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2014 Le Gosier CH R16,W vs Millot,1.01,1.15,69.3,17.0,2.3%,68.2%,0.0%,43.6%,54.5%,44.2%
2014 Le Gosier CH R32,W vs Zeballos,1.14,1.23,65.8,4.8,2.1%,61.7%,2.2%,65.2%,41.9%,37.5%
2014 Rimouski CH R32,L vs Ram,0.75,0.41,34.0,2.1,0.0%,68.8%,0.0%,53.1%,17.9%,26.1%
2014 Quimper CH R32,L vs Rufin,1.03,0.59,42.8,3.0,2.9%,52.9%,0.0%,51.5%,31.0%,23.1%
2013 Mons CH R32,L vs Gicquel,0.98,0.75,54.2,2.1,2.4%,54.8%,0.0%,53.7%,25.7%,45.2%
2013 Alphen aan den Rijn CH R32,L vs Bellotti,0.83,0.87,61.2,14.1,0.0%,68.6%,4.3%,51.1%,45.8%,37.0%
2013 Aptos CH R32,L vs Dustov,0.94,0.68,51.5,2.4,0.0%,70.0%,3.6%,60.7%,26.7%,23.3%
2013 Vancouver CH QF,L vs Evans,0.86,0.62,45.8,2.4,0.0%,50.0%,0.0%,58.6%,25.0%,42.3%
2013 Vancouver CH R16,W vs Diez,1.48,1.82,44.7,3.1,0.0%,54.5%,0.0%,75.8%,30.8%,56.5%
2013 Vancouver CH R32,W vs Bester,1.02,1.26,66.2,3.0,2.0%,64.7%,4.7%,79.1%,31.4%,39.6%
2013 Lexington CH R32,L vs Ward,0.84,0.46,35.9,2.0,4.0%,52.0%,0.0%,52.2%,33.3%,18.2%
2013 Wimbledon R128,L vs Anderson,1.35,0.32,29.8,2.3,-,53.2%,-,47.8%,9.4%,14.3%
2013 Rome2 CH R32,W vs Pospisil,1.03,1.38,57.6,4.0,0.0%,66.0%,0.0%,65.2%,48.0%,44.7%
2013 Ostrava CH QF,L vs Mecir Jr,0.97,0.81,60.1,16.4,0.0%,41.3%,2.3%,53.5%,51.0%,37.0%
2013 Ostrava CH R16,W vs Dzumhur,1.16,1.34,46.7,2.4,0.0%,65.0%,6.1%,60.6%,46.9%,38.6%
2013 Ostrava CH R32,W vs Torebko,1.13,1.86,28.6,2.0,3.8%,76.9%,0.0%,47.8%,53.8%,68.0%
2013 Le Gosier CH R16,L vs Lacko,0.95,0.72,50.7,2.3,2.9%,60.0%,0.0%,56.7%,37.1%,25.0%
2013 Le Gosier CH R32,W vs Wang,1.11,1.75,38.4,2.2,0.0%,65.2%,0.0%,71.4%,44.2%,56.1%
2013 Miami R64,L vs Gasquet,1.06,0.70,51.4,3.2,0.0%,51.4%,0.0%,51.5%,22.6%,42.9%
2013 Dallas2 CH QF,L vs Petzschner,0.85,0.32,31.6,2.2,0.0%,54.2%,0.0%,50.0%,9.1%,29.4%
2014 (4 matches),,1.01,0.90,55.7,3.7,1.9%,63.1%,0.7%,54.0%,38.9%,34.8%
2013 (26 matches),,1.05,0.99,47.8,2.5,0.7%,60.9%,0.9%,58.9%,36.8%,38.9%
2012 (42 matches),,0.98,0.88,54.4,2.9,0.6%,63.3%,0.6%,60.1%,33.6%,35.3%
2011 (11 matches),,1.05,0.89,50.6,2.5,0.2%,59.7%,0.0%,55.0%,36.3%,35.5%
2010 (1 matches),,1.05,0.86,44.7,4.9,1.1%,57.8%,0.0%,45.3%,37.5%,41.5%
Career (84 matches),,1.01,0.91,51.9,2.7,0.7%,62.0%,0.6%,58.4%,35.1%,36.5%
