Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,10,5,5,50.0%,8,5,3,62.5%,2022,2026,R32,10,0.99,7.6%,2.1%,62.3%,69.6%,53.5%,63.5%,36.0%,65.5%,34.3%
Roland Garros,7,Clay,12,5,7,41.7%,4,1,3,25.0%,2017,2025,R64,11,0.90,4.0%,2.7%,62.4%,65.6%,48.3%,59.1%,36.8%,64.6%,41.5%
Wimbledon,6,Grass,16,10,6,62.5%,8,4,4,50.0%,2018,2025,R64,13,1.13,9.2%,2.1%,63.3%,74.6%,56.3%,67.9%,36.2%,65.6%,38.0%
US Open,6,Hard,13,7,6,53.8%,7,3,4,42.9%,2017,2025,R32,12,1.06,6.9%,4.4%,59.6%,71.7%,53.0%,64.1%,38.1%,60.0%,39.3%
Davis Cup,2,,5,1,4,20.0%,1,0,1,0.0%,2022,2023,,1,3.77,27.3%,3.0%,63.6%,95.2%,66.7%,84.8%,57.1%,0,50.0%
Indian Wells Masters,3,Hard,8,5,3,62.5%,2,0,2,0.0%,2022,2026,R32,8,1.16,4.0%,1.8%,66.7%,69.4%,54.6%,64.5%,41.1%,63.5%,39.2%
Adelaide,2,Hard,5,3,2,60.0%,0,0,0,-,2025,2026,QF,5,0.94,3.8%,4.5%,59.2%,69.9%,46.2%,60.3%,37.3%,66.7%,55.6%
Brisbane,2,Hard,5,3,2,60.0%,2,1,1,50.0%,2024,2026,R16,5,0.97,9.0%,4.7%,63.6%,71.6%,56.4%,66.0%,33.0%,64.0%,47.4%
Cincinnati Masters,2,Hard,5,3,2,60.0%,5,1,4,20.0%,2022,2025,R16,5,0.96,7.8%,3.2%,56.5%,76.2%,52.3%,65.8%,33.0%,72.7%,38.7%
Canada Masters,3,Hard,3,0,3,0.0%,1,1,0,100.0%,2021,2025,R64,3,0.81,6.1%,3.4%,57.1%,74.4%,38.1%,58.8%,33.4%,56.5%,12.1%
Washington,3,Hard,3,0,3,0.0%,0,0,0,-,2022,2025,R64,3,0.86,9.8%,7.9%,56.5%,71.1%,49.5%,61.7%,32.9%,45.0%,18.2%
