Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2023 Rabat R32,L vs Fernandez,21.2%,34.6%,45.0%,24.3%,40.5%,53.6%,35.3%,65.0%,50.0%,14.3%,21.4%,25.0%,0.0%,75.0%,100.0%,-23
Career (1 matches),,21.2%,34.6%,45.0%,24.3%,40.5%,53.6%,35.3%,65.0%,50.0%,14.3%,21.4%,25.0%,0.0%,75.0%,100.0%,-23
