Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Rabat R32,L vs Fernandez,0.74,0.61,41.1,2.0,0.0%,46.2%,7.7%,65.4%,38.7%,34.5%
2019 W15 Tabarka R16,L vs Zantedeschi,0.68,0.52,30.9,2.6,-,50.0%,-,33.3%,33.3%,56.5%
2019 W15 Tabarka R16,W vs Bavisetti,1.19,1.74,43.7,3.5,-,44.4%,-,66.7%,70.8%,57.9%
2019 W15 Don Benito Badajoz R32,L vs Lindh Gallagher,0.91,0.85,69.3,8.8,-,54.3%,-,58.7%,36.7%,44.7%
2019 W15 Tabarka R32,W vs Lene,1.08,2.08,36.2,2.2,-,65.4%,-,83.3%,53.8%,45.8%
2019 W15 Tabarka R16,W vs Vangelova,1.18,1.76,38.5,2.2,-,59.3%,-,60.9%,64.0%,54.5%
2019 W15 Tabarka R16,L vs Karunaratne,0.81,0.87,72.9,6.3,0.0%,61.4%,2.5%,55.0%,38.5%,51.1%
2019 W15 Tabarka R32,W vs Garri Murcia,1.37,3.87,21.1,2.0,0.0%,68.2%,0.0%,75.0%,81.3%,80.0%
2017 Nules $25K R32,L vs Ibbou,0.88,0.87,70.5,2.7,2.1%,50.0%,2.3%,44.2%,53.8%,50.0%
2017 RibaRoja de Turia $15K R32,L vs Arcidiacono,0.87,0.66,46.2,2.1,0.0%,48.1%,0.0%,40.0%,43.3%,40.7%
2017 TeldeLP De Gran Canaria $15K SF,L vs Sabino,0.99,0.80,61.3,3.7,2.8%,38.9%,2.9%,41.2%,26.8%,73.0%
2017 TeldeLP De Gran Canaria $15K QF,W vs Fernandez Rabener,1.21,1.90,30.4,2.0,4.0%,56.0%,4.8%,71.4%,44.8%,71.4%
2017 TeldeLP De Gran Canaria $15K R16,W vs Chantraine,1.22,1.49,48.6,2.0,5.7%,51.4%,3.0%,54.5%,50.0%,65.6%
2017 Melilla $15K QF,L vs Bassols Ribera,0.85,0.55,34.2,2.2,0.0%,44.8%,3.4%,48.3%,37.0%,32.0%
2017 Melilla $15K R32,W vs Fernandez Rabener,1.10,1.29,61.4,2.1,2.6%,55.3%,0.0%,72.2%,43.9%,42.1%
2017 Las Palmas de Gran Canaria $15K QF,L vs Ostlund,1.03,0.83,67.4,7.6,1.8%,56.4%,2.0%,43.1%,37.8%,43.9%
2017 Las Palmas de Gran Canaria $15K R16,W vs Valero,1.06,1.90,33.5,2.5,0.0%,59.1%,0.0%,68.2%,68.2%,61.9%
2017 Las Palmas de Gran Canaria $15K R16,L vs Yerolymos,0.87,0.67,40.7,2.2,0.0%,50.0%,2.7%,59.5%,30.8%,40.6%
2017 Cantanhede $15K R32,W vs Payola,0.98,3.46,36.3,2.0,0.0%,83.3%,0.0%,86.7%,37.9%,70.4%
2017 Hammamet $15K R32,L vs Grimm,0.86,0.68,45.8,2.1,0.0%,42.1%,0.0%,58.8%,46.7%,32.1%
2023 (1 matches),,0.74,0.61,41.1,2.0,0.0%,46.2%,7.7%,65.4%,38.7%,34.5%
2019 (7 matches),,0.99,1.22,50.6,3.0,0.0%,56.8%,0.5%,61.0%,48.9%,52.8%
2017 (12 matches),,0.99,1.00,51.1,2.4,1.7%,51.6%,1.8%,54.7%,42.7%,51.8%
2016 (8 matches),,0.97,0.86,57.9,2.9,1.9%,50.6%,2.4%,51.7%,44.9%,42.4%
2015 (2 matches),,1.11,1.16,44.8,2.5,0.0%,50.8%,1.9%,69.8%,42.6%,41.8%
Career (31 matches),,0.99,0.98,53.6,2.7,1.2%,52.3%,1.8%,55.7%,44.3%,47.9%
