Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Mar-2026,W35 San Gregorio,Clay,F,255,425,Alice Tubello [FRA] d. Fita Boluda,6-2 6-3,0.65,0.0%,0.0%,68.9%,51.6%,28.6%,2/7,1:20
12-Jan-2026,W35 Antalya,Clay,F,262,426,Darya Astakhova [RUS] d. Fita Boluda,6-1 4-6 6-4,0.87,0.0%,4.3%,71.0%,56.1%,40.7%,12/19,2:25
25-Aug-2025,W35 Brasov,Clay,F,264,571,Fita Boluda d. Julie Struplova [CZE],7-5 6-4,1.17,2.7%,1.3%,66.7%,64.0%,44.0%,9/12,1:53
10-Feb-2025,W35 Antalya,Clay,F,240,333,Fita Boluda d. Nina Vargova [SVK],6-3 6-4,1.30,3.3%,5.0%,65.0%,66.7%,42.9%,5/8,2:06
15-Jul-2024,W35 Darmstadt,Clay,F,364,395,Victoria Mboko [CAN] d. Fita Boluda,6-4 6-4,,,,,,,,
19-Feb-2024,W35 Antalya,Clay,F,415,447,Fita Boluda d. Martina Colmegna [ITA],6-0 6-2,,,,,,,,
13-Nov-2023,W15 Nules,Clay,F,468,,(1) Fita Boluda d. (Q) Mina Hodzic [GER],6-4 6-3,,,,,,,,
06-Nov-2023,W15 Castellon,Clay,F,468,923,(1) Fita Boluda d. Ariana Geerlings [ESP],6-4 7-6(5),,,,,,,,
03-Apr-2023,W15 Telde,Clay,F,291,722,(1) Fita Boluda d. Klaudija Bubelyte [LTU],3-6 7-5 7-5,,,,,,,,
30-May-2022,W60 Brescia,Clay,F,390,,(Q) Fita Boluda d. (5) Despina Papamichail [GRE],6-2 6-0,,,,,,,,
