Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),252,270,402,1323,432,1227,333,1323,,,170,467,,
2025,265,269,345,1395,399,1297,295,1371,,,176,444
2024,238,301,236,1486,308,1381,213,1453,,,271,279
2023,444,129,330,1341,,,299,1328,,,,
2022,276,225,301,1375,,,267,1345,,,,
2021,417,128,,,,,,,,,,
2020,677,43,,,,,,,,,464,145
2019,713,34,,,,,,,,,498,109
2018,,,,,,,,,,,330,186
2017,958,11,,,,,,,,,752,35
2016,,,,,,,,,,,807,29
