Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Rabat R32,L vs Fernandez,20% (2/10),100% (2/2),1/4,44% (4/9),0% (0/4),2/2,0/0,2/2,0/0,2/2
2019 W15 Tabarka R16,L vs Zantedeschi,44% (4/9),75% (3/4),1/5,67% (6/9),0% (0/6),1/3,0/0,2/3,0/0,1/2
2019 W15 Tabarka R16,W vs Bavisetti,75% (6/8),100% (6/6),2/3,67% (6/9),50% (3/6),4/5,1/1,0/0,1/1,0/0
2019 W15 Don Benito Badajoz R32,L vs Lindh Gallagher,54% (7/13),43% (3/7),1/4,43% (6/14),17% (1/6),3/3,1/1,0/1,0/0,0/1
2019 W15 Tabarka R32,W vs Lene,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 W15 Tabarka R16,W vs Vangelova,75% (6/8),100% (6/6),1/2,38% (3/8),33% (1/3),4/5,1/1,0/0,0/0,0/0
2019 W15 Tabarka R16,L vs Karunaratne,54% (7/13),71% (5/7),0/4,38% (5/13),20% (1/5),4/4,0/0,1/1,0/0,1/1
2019 W15 Tabarka R32,W vs Garri Murcia,100% (6/6),100% (6/6),0/0,17% (1/6),100% (1/1),6/6,2/2,0/0,1/1,0/0
2017 Nules $25K R32,L vs Ibbou,80% (12/15),67% (8/12),5/8,64% (9/14),0% (0/9),1/7,0/0,1/2,0/0,0/0
2017 RibaRoja de Turia $15K R32,L vs Arcidiacono,50% (4/8),50% (2/4),1/5,67% (6/9),0% (0/6),1/2,0/0,0/1,0/0,0/1
2017 TeldeLP De Gran Canaria $15K SF,L vs Sabino,50% (6/12),100% (6/6),4/8,75% (9/12),11% (1/9),1/6,0/1,0/0,0/0,0/0
2017 TeldeLP De Gran Canaria $15K QF,W vs Fernandez Rabener,75% (6/8),100% (6/6),1/2,25% (2/8),0% (0/2),4/6,2/3,0/0,1/1,0/0
2017 TeldeLP De Gran Canaria $15K R16,W vs Chantraine,70% (7/10),100% (7/7),4/4,56% (5/9),20% (1/5),4/5,0/1,0/0,0/0,0/0
2017 Melilla $15K QF,L vs Bassols Ribera,44% (4/9),50% (2/4),1/5,63% (5/8),0% (0/5),1/2,0/0,1/1,0/0,0/0
2017 Melilla $15K R32,W vs Fernandez Rabener,40% (4/10),75% (3/4),0/1,40% (4/10),75% (3/4),3/3,1/1,2/2,0/0,0/0
2017 Las Palmas de Gran Canaria $15K QF,L vs Ostlund,36% (5/14),80% (4/5),1/6,69% (9/13),33% (3/9),2/4,1/1,1/1,0/0,0/0
2017 Las Palmas de Gran Canaria $15K R16,W vs Valero,100% (6/6),100% (6/6),1/1,29% (2/7),50% (1/2),6/6,2/2,0/0,1/1,0/0
2017 Las Palmas de Gran Canaria $15K R16,L vs Yerolymos,33% (4/12),75% (3/4),1/4,46% (6/13),17% (1/6),1/2,0/1,1/2,0/0,0/1
2017 Cantanhede $15K R32,W vs Payola,63% (5/8),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2017 Hammamet $15K R32,L vs Grimm,20% (2/10),100% (2/2),0/5,70% (7/10),29% (2/7),1/2,0/0,0/0,0/0,0/0
2023 (1 matches),,20.0%,100.0%,25.0%,44.4%,0.0%,100.0%,-,100.0%,-,100.0%
2019 (7 matches),,63.1%,80.5%,27.8%,41.8%,28.6%,86.7%,100.0%,60.0%,100.0%,50.0%
2017 (12 matches),,53.3%,83.1%,38.8%,53.3%,18.8%,59.2%,63.6%,66.7%,100.0%,0.0%
2016 (8 matches),,48.9%,76.7%,47.4%,58.0%,17.6%,62.1%,66.7%,66.7%,50.0%,60.0%
2015 (2 matches),,47.4%,77.8%,50.0%,38.9%,28.6%,100.0%,50.0%,0.0%,0.0%,0.0%
Career (31 matches),,52.2%,80.1%,39.5%,51.6%,19.6%,68.3%,73.9%,61.3%,75.0%,46.7%
