Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,-,-,2.6%,26.3%,44.7%,47.1%,28.6%,36.8%,27.9%,32.1%,0.44,R32 (Monterrey)
2013,23,7,16,30.4%,18-34,34.6%,188-270,41.0%,1-2,33.3%,20,-,-,2.3%,10.0%,57.7%,60.1%,38.6%,51.0%,41.2%,46.2%,0.84,F (Florianopolis)
2012,11,6,5,54.5%,13-14,48.1%,115-132,46.6%,3-1,75.0%,10,-,-,3.3%,7.8%,56.9%,61.6%,40.8%,52.6%,45.2%,48.9%,0.95,SF (Baku)
2009,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,-,-,0.0%,6.8%,70.3%,57.7%,31.8%,50.0%,39.0%,45.1%,0.78,R32 (Quebec City)
2008,11,3,8,27.3%,9-16,36.0%,99-123,44.6%,0-1,0.0%,7,-,-,1.6%,15.0%,60.5%,53.5%,32.2%,45.1%,45.0%,45.1%,0.82,R16 (2x)
2007,35,11,24,31.4%,23-52,30.7%,271-398,40.5%,4-4,50.0%,25,-,-,1.0%,12.6%,60.1%,55.0%,34.6%,46.8%,41.9%,44.4%,0.79,QF (Quebec City)
2006,24,16,8,66.7%,32-25,56.1%,265-236,52.9%,0-2,0.0%,3,-,-,1.7%,4.0%,74.3%,48.5%,53.3%,49.7%,40.8%,45.1%,0.81,F (2x)
2002,8,4,4,50.0%,8-9,47.1%,73-71,50.7%,0-0,-,0,,,,,,,,,,,,QF (2x)
Career,114,47,67,41.2%,103-154,40.1%,1021-1254,44.9%,8-10,44.4%,67,-,-,1.9%,10.9%,59.4%,57.1%,37.1%,49.0%,42.4%,45.7%,0.83,
