Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Varvara Lepchenko [USA],1,6,14.3%,1,0,1,0.0%,2003,2011,0,,,,,,,,,,
5,Karolina Pliskova [CZE],4,1,80.0%,4,4,0,100.0%,2007,2013,3,1.11,2.6%,6.1%,68.0%,66.9%,44.6%,59.7%,44.8%,47.4%,53.8%
4,Akgul Amanmuradova [UZB],2,2,50.0%,1,1,0,100.0%,2007,2015,2,1.15,3.2%,4.5%,66.2%,68.3%,49.1%,61.8%,43.9%,76.5%,33.3%
4,Mandy Minella [LUX],3,1,75.0%,1,1,0,100.0%,2005,2013,2,0.87,2.2%,9.4%,52.5%,64.4%,48.5%,56.8%,37.7%,50.0%,55.6%
4,Petra Rampre [SLO],2,2,50.0%,1,0,1,0.0%,2009,2013,1,1.75,0.0%,6.7%,55.6%,68.0%,70.0%,68.9%,54.3%,100.0%,62.5%
4,Daniela Hantuchova [SVK],1,3,25.0%,2,1,1,50.0%,2007,2013,4,0.83,3.2%,10.2%,59.2%,60.8%,39.8%,52.2%,39.7%,45.0%,39.3%
4,Sharon Fichman [CAN],0,4,0.0%,1,0,1,0.0%,2009,2013,0,,,,,,,,,,
4,Monique Adamczak [AUS],4,0,100.0%,2,1,1,50.0%,2002,2012,2,1.23,0.0%,6.4%,69.0%,66.9%,35.8%,57.3%,52.6%,65.0%,56.5%
4,Chi Chi Scholl [USA],3,1,75.0%,1,1,0,100.0%,2011,2011,0,,,,,,,,,,
4,Rosana De Los Rios [PAR],1,3,25.0%,0,0,0,-,2004,2009,0,,,,,,,,,,
4,Yuliana Fedak [UKR],1,3,25.0%,1,0,1,0.0%,2005,2009,0,,,,,,,,,,
4,Georgie Gent [GBR],1,3,25.0%,0,0,0,-,2006,2008,0,,,,,,,,,,
4,Neha Uberoi [USA],3,1,75.0%,0,0,0,-,2003,2008,0,,,,,,,,,,
4,Angela Haynes [USA],2,2,50.0%,2,0,2,0.0%,2003,2007,0,,,,,,,,,,
3,Valentyna Ivakhnenko [UKR],1,2,33.3%,1,0,1,0.0%,2012,2017,0,,,,,,,,,,
