Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W15 Oldenzaal R32,L vs Vanlangendonck,80% (4/5),33% (3/9),0/0,0/0,17% (1/6),3/5,2/3,- (0/0),- (0/0)
2019 W15 Tabarka QF,L vs Vedder,63% (5/8),75% (3/4),0/0,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Bavisetti,50% (5/10),88% (7/8),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R16,L vs Brancaccio,50% (2/4),67% (2/3),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Lancellotti,56% (5/9),70% (7/10),2/5,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Den Haag R32,L vs Rus,83% (5/6),100% (1/1),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 W15 Alkmaar R16,L vs Lamens,38% (3/8),33% (2/6),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Osabuohien,75% (6/8),60% (6/10),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,L vs Gatica,36% (4/11),27% (3/11),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,L vs Maluniakova,33% (5/15),22% (2/9),0/0,0/0,20% (1/5),2/4,1/2,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,L vs Soylu,50% (4/8),67% (2/3),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2019 W15 Monastir R32,L vs Bjorklund,29% (2/7),57% (4/7),1/1,0/0,38% (5/13),0/2,0/1,- (0/0),- (0/0)
2019 W15 Monastir R16,L vs Lodikova,20% (2/10),40% (2/5),0/0,0/0,54% (7/13),1/3,0/1,- (0/0),- (0/0)
2019 W15 Monastir R32,W vs Babic,69% (11/16),50% (6/12),2/5,1/4,0% (0/3),1/2,0/0,- (0/0),- (0/0)
2019 (14 matches),,50.4%,51.0%,52.9%,50.0%,38.4%,25.0%,23.1%,-,-
Career (14 matches),,50.4%,51.0%,52.9%,50.0%,38.4%,25.0%,23.1%,-,-
