Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Eva Vedder [NED],0,6,0.0%,2,1,1,50.0%,2018,2021,0,,,,,,,,,,
4,Lexie Stevens [NED],3,1,75.0%,3,3,0,100.0%,2019,2021,0,,,,,,,,,,
3,Tilwith Di Girolami [BEL],1,2,33.3%,0,0,0,-,2022,2026,1,2.07,14.3%,4.8%,64.3%,81.5%,53.3%,71.4%,59.2%,50.0%,41.7%
3,Kamilla Bartone [LAT],1,2,33.3%,0,0,0,-,2020,2025,1,1.07,2.1%,3.2%,54.7%,67.3%,65.1%,66.3%,36.1%,66.7%,37.5%
3,Beatrice Stagno [ITA],3,0,100.0%,0,0,0,-,2023,2025,1,1.25,9.2%,4.6%,58.5%,78.9%,40.7%,63.1%,46.2%,87.5%,28.6%
3,Daria Lodikova [RUS],0,3,0.0%,0,0,0,-,2019,2025,1,0.81,0.0%,9.7%,66.1%,63.4%,42.9%,56.5%,35.5%,33.3%,33.3%
3,Valentina Ryser [SUI],1,2,33.3%,1,1,0,100.0%,2020,2023,0,,,,,,,,,,
3,Jasmijn Gimbrere [NED],2,1,66.7%,1,1,0,100.0%,2019,2023,0,,,,,,,,,,
3,Vlada Ekshibarova [UZB],3,0,100.0%,1,1,0,100.0%,2022,2022,0,,,,,,,,,,
2,Iva Primorac [CRO],1,1,50.0%,0,0,0,-,2024,2026,1,0.79,9.8%,4.9%,44.3%,63.0%,50.0%,55.7%,34.8%,50.0%,25.0%
2,Caijsa Wilda Hennemann [SWE],1,1,50.0%,1,0,1,0.0%,2021,2026,1,1.17,12.1%,12.1%,57.1%,80.8%,38.5%,62.6%,43.6%,77.8%,80.0%
2,Cristina Diaz Adrover [ESP],1,1,50.0%,0,0,0,-,2025,2026,2,1.03,7.2%,2.7%,69.4%,63.6%,58.8%,62.2%,39.0%,55.6%,33.3%
2,Noma Noha Akugue [GER],0,2,0.0%,0,0,0,-,2025,2026,2,0.62,2.8%,6.5%,58.3%,57.1%,35.6%,48.1%,32.0%,50.0%,16.7%
2,Eva Bennemann [GER],1,1,50.0%,1,0,1,0.0%,2024,2025,1,0.75,0.0%,3.8%,62.5%,58.0%,40.0%,51.2%,36.7%,37.5%,60.0%
2,Yasmine Mansouri [FRA],2,0,100.0%,0,0,0,-,2021,2025,1,1.27,4.8%,9.5%,41.3%,76.9%,43.2%,57.1%,54.5%,50.0%,46.7%
