Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,187,106,81,56.7%,229-189,54.8%,1985-1781,52.7%,17-19,47.2%,46,75.6%,41.7%,7.8%,5.4%,57.1%,71.2%,47.4%,61.0%,46.0%,53.5%,1.18
Clay,167,81,86,48.5%,184-192,48.9%,1705-1720,49.8%,22-12,64.7%,15,58.4%,23.5%,4.2%,5.2%,52.0%,63.9%,43.7%,54.2%,39.5%,46.9%,0.86
Carpet,4,1,3,25.0%,2-6,25.0%,30-44,40.5%,0-1,0.0%,2,77.8%,21.1%,8.4%,7.0%,48.3%,72.5%,45.9%,58.7%,33.9%,48.0%,0.82
Finals,11,7,4,63.6%,15-11,57.7%,132-112,54.1%,1-0,100.0%,3,80.0%,21.1%,12.0%,5.3%,53.0%,70.9%,52.8%,62.4%,38.7%,51.0%,1.03
Semi-finals,22,11,11,50.0%,24-24,50.0%,231-218,51.4%,1-7,12.5%,6,52.3%,43.8%,5.0%,5.2%,54.2%,63.0%,38.7%,51.9%,46.7%,49.3%,0.97
Quarter-finals,48,22,26,45.8%,52-57,47.7%,499-500,49.9%,6-6,50.0%,11,72.0%,36.4%,8.2%,5.1%,58.1%,72.1%,43.3%,60.1%,44.0%,52.2%,1.10
vs Righties,151,64,87,42.4%,147-190,43.6%,1452-1610,47.4%,15-17,46.9%,27,72.4%,36.4%,7.3%,5.7%,55.5%,69.8%,46.7%,59.5%,44.0%,51.9%,1.09
vs Lefties,13,3,10,23.1%,6-20,23.1%,91-131,41.0%,0-0,-,4,40.0%,20.0%,2.7%,6.7%,54.3%,56.2%,36.3%,47.1%,36.2%,41.7%,0.68
