Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,4,3,57.1%,9-8,52.9%,86-83,50.9%,2-1,66.7%,7,73.8%,26.8%,5.8%,1.7%,66.0%,66.1%,51.9%,61.3%,39.5%,50.6%,1.02,QF (Thionville)
2025,57,35,22,61.4%,74-59,55.6%,670-613,52.2%,8-10,44.4%,57,79.6%,25.0%,6.2%,2.0%,64.9%,68.7%,52.8%,63.1%,38.8%,51.0%,1.05,W (4x)
2024,46,23,23,50.0%,55-53,50.9%,525-496,51.4%,7-10,41.2%,46,77.3%,26.0%,5.4%,2.2%,65.6%,68.5%,51.5%,62.7%,38.2%,50.4%,1.02,W (Tulln)
2023,49,27,22,55.1%,64-53,54.7%,575-542,51.5%,6-6,50.0%,48,77.1%,25.0%,5.4%,2.3%,62.5%,68.2%,51.9%,62.1%,39.1%,50.5%,1.03,W (Meerbusch)
2022,22,13,9,59.1%,28-21,57.1%,238-220,52.0%,4-2,66.7%,22,78.3%,24.3%,4.4%,2.0%,63.3%,68.7%,53.2%,63.0%,37.6%,50.6%,1.02,W (Campinas)
2019,50,27,23,54.0%,58-54,51.8%,544-525,50.9%,7-10,41.2%,50,77.4%,24.6%,4.3%,2.2%,65.2%,67.3%,53.3%,62.5%,38.5%,50.6%,1.03,SF (Meerbusch)
2018,33,13,20,39.4%,34-45,43.0%,334-383,46.6%,3-1,75.0%,33,67.4%,26.0%,4.3%,3.6%,60.8%,65.5%,46.6%,58.1%,38.3%,48.2%,0.91,F (Meerbusch)
2017,7,3,4,42.9%,4-9,30.8%,50-67,42.7%,0-1,0.0%,7,65.0%,22.0%,2.8%,2.1%,66.9%,60.6%,47.7%,56.3%,36.2%,46.6%,0.83,QF (Las Vegas)
2015,2,0,2,0.0%,0-4,0.0%,18-26,40.9%,0-1,0.0%,2,66.7%,18.2%,1.6%,2.4%,59.1%,62.7%,53.8%,59.1%,32.6%,45.7%,0.80,R32 (2x)
2014,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,1,14.3%,0.0%,2.6%,10.3%,56.4%,45.5%,17.6%,33.3%,24.2%,29.2%,0.36,R32 (Trnava)
Career,274,145,129,52.9%,326-308,51.4%,3041-2967,50.6%,37-42,46.8%,273,76.1%,25.1%,5.1%,2.3%,64.0%,67.7%,51.6%,61.9%,38.5%,50.2%,1.01,
