Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,3,0,3,0.0%,0,0,0,-,2024,2026,Q1,3,0.69,6.8%,1.7%,66.1%,66.7%,38.3%,57.1%,29.8%,52.6%,16.7%
Roland Garros,4,Clay,6,2,4,33.3%,1,0,1,0.0%,2018,2025,Q2,4,0.75,3.2%,2.5%,65.5%,62.5%,53.6%,59.4%,30.6%,52.2%,25.0%
Wimbledon,4,Grass,5,1,4,20.0%,2,1,1,50.0%,2019,2025,R64,5,0.88,5.7%,1.6%,70.2%,64.9%,52.4%,61.2%,34.0%,68.9%,38.1%
US Open,3,Hard,6,3,3,50.0%,4,2,2,50.0%,2023,2025,R128,6,1.01,5.9%,2.3%,64.3%,70.2%,45.4%,61.3%,38.9%,64.7%,37.0%
Metz,2,Hard,4,2,2,50.0%,2,1,1,50.0%,2023,2025,R32,4,0.93,5.5%,1.6%,65.3%,66.0%,59.3%,63.7%,33.8%,64.5%,42.3%
Eastbourne,3,Grass,5,1,4,20.0%,2,0,2,0.0%,2018,2024,R32,5,0.87,4.2%,3.4%,66.3%,65.9%,44.5%,58.7%,35.8%,63.2%,35.7%
Queen's Club,2,Grass,2,0,2,0.0%,2,1,1,50.0%,2023,2024,R32,2,0.68,5.1%,2.2%,71.9%,62.5%,46.0%,57.9%,28.7%,61.9%,60.0%
Munich,2,Clay,3,1,2,33.3%,3,1,2,33.3%,2015,2024,Q2,3,0.94,6.8%,3.4%,68.8%,65.8%,57.5%,63.2%,34.5%,68.2%,40.9%
Stuttgart,4,Grass,6,2,4,33.3%,3,1,2,33.3%,2014,2018,R32,4,0.95,4.1%,2.9%,61.3%,63.1%,50.0%,58.0%,40.0%,42.9%,32.0%
