Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Jessika Ponchet [FRA],5,2,71.4%,2,2,0,100.0%,2015,2026,3,1.32,5.4%,2.7%,70.0%,73.7%,47.8%,65.9%,45.1%,60.0%,35.7%
6,Caroline Garcia [FRA],2,4,33.3%,2,1,1,50.0%,2016,2023,6,0.90,2.1%,3.3%,68.5%,61.2%,44.4%,55.9%,39.5%,57.4%,35.9%
6,Ekaterina Alexandrova [RUS],2,4,33.3%,0,0,0,-,2013,2022,4,0.74,1.4%,3.8%,70.0%,61.1%,36.8%,53.8%,34.1%,50.0%,33.3%
5,Barbora Krejcikova [CZE],2,3,40.0%,0,0,0,-,2016,2023,5,0.89,2.0%,2.6%,69.1%,59.5%,49.1%,56.3%,39.0%,37.8%,42.9%
5,Elena Gabriela Ruse [ROU],1,4,20.0%,1,0,1,0.0%,2018,2023,5,0.81,1.7%,4.3%,68.7%,52.4%,34.0%,46.7%,43.1%,40.9%,55.2%
5,Ana Bogdan [ROU],1,4,20.0%,0,0,0,-,2014,2023,4,0.88,2.5%,2.5%,69.2%,63.9%,42.4%,57.2%,37.5%,53.3%,29.6%
5,Jana Fett [CRO],1,4,20.0%,0,0,0,-,2015,2020,2,1.10,1.3%,3.8%,75.6%,57.6%,52.6%,56.4%,47.8%,60.0%,63.6%
5,Antonia Lottner [GER],3,2,60.0%,1,0,1,0.0%,2015,2018,2,1.05,1.5%,2.5%,66.5%,60.9%,50.7%,57.5%,44.8%,57.1%,57.9%
4,Greet Minnen [BEL],2,2,50.0%,2,1,1,50.0%,2020,2026,4,0.95,0.7%,2.8%,76.2%,61.5%,50.7%,59.0%,38.9%,64.7%,46.2%
4,Julia Grabher [AUT],1,3,25.0%,0,0,0,-,2016,2025,3,0.92,0.0%,2.6%,79.8%,51.1%,53.2%,51.5%,44.7%,41.9%,40.7%
4,Aliaksandra Sasnovich [BLR],2,2,50.0%,1,0,1,0.0%,2017,2024,4,1.07,2.0%,2.4%,72.5%,56.6%,47.8%,54.2%,49.2%,60.6%,58.6%
4,Dayana Yastremska [UKR],3,1,75.0%,2,2,0,100.0%,2017,2023,3,1.03,2.4%,4.0%,63.6%,66.7%,39.6%,56.8%,44.6%,46.4%,38.7%
4,Viktoriya Tomova [BUL],3,1,75.0%,0,0,0,-,2019,2023,2,1.44,2.9%,1.0%,70.2%,60.3%,61.3%,60.6%,56.8%,0.0%,37.9%
4,Ana Konjuh [CRO],2,2,50.0%,1,1,0,100.0%,2016,2023,3,0.86,0.6%,3.1%,70.6%,56.6%,48.9%,54.4%,39.2%,47.4%,26.1%
4,Beatriz Haddad Maia [BRA],0,4,0.0%,1,0,1,0.0%,2013,2023,2,0.75,4.3%,3.6%,74.1%,58.3%,44.4%,54.7%,33.9%,66.7%,50.0%
