Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Prague R32,W vs Knutson,71% (10/14),50% (5/10),2/5,64% (9/14),44% (4/9),2/3,0/0,0/0,0/0,0/0
2023 Wimbledon R128,L vs Podoroska,27% (4/15),75% (3/4),1/3,25% (4/16),25% (1/4),3/3,1/1,3/3,0/0,1/1
2023 Roland Garros R128,L vs Ostapenko,45% (5/11),80% (4/5),1/6,70% (7/10),14% (1/7),1/4,0/2,0/0,0/0,0/0
2023 Australian Open R128,L vs Sabalenka,22% (2/9),0% (0/2),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,1/1
2022 US Open R128,L vs Kanepi,18% (2/11),50% (1/2),0/2,30% (3/10),33% (1/3),0/1,0/0,1/1,0/0,1/1
2022 Wimbledon R128,L vs Pliskova,42% (5/12),60% (3/5),1/4,42% (5/12),20% (1/5),2/3,0/0,3/3,0/0,0/0
2022 Indian Wells R64,L vs Badosa,10% (1/10),100% (1/1),0/3,40% (4/10),25% (1/4),0/1,0/0,1/1,0/0,0/0
2022 Australian Open R64,L vs Giorgi,30% (3/10),67% (2/3),1/4,40% (4/10),0% (0/4),2/2,0/0,2/2,0/0,1/1
2021 Indian Wells R64,L vs Svitolina,20% (2/10),100% (2/2),2/5,60% (6/10),17% (1/6),2/2,0/0,1/1,0/0,0/0
2021 US Open R128,L vs Azarenka,25% (2/8),50% (1/2),0/5,75% (6/8),17% (1/6),1/1,0/0,0/0,0/0,0/0
2021 Prague F,L vs Krejcikova,29% (2/7),0% (0/2),0/5,86% (6/7),17% (1/6),0/0,0/0,0/0,0/0,0/0
2021 Wimbledon R32,L vs Pliskova,33% (3/9),33% (1/3),1/3,56% (5/9),20% (1/5),0/1,0/0,1/2,0/0,1/1
2021 Wimbledon R64,W vs Podoroska,40% (4/10),50% (2/4),0/1,55% (6/11),83% (5/6),2/2,1/2,1/1,0/1,0/0
2021 Roland Garros R64,L vs Pegula,44% (4/9),25% (1/4),0/3,67% (6/9),33% (2/6),1/1,0/0,1/2,0/0,0/1
2021 Roland Garros R128,W vs Jorovic,60% (6/10),67% (4/6),2/3,36% (4/11),25% (1/4),2/4,1/2,1/1,0/1,0/0
2021 Bogota R16,L vs Osorio,67% (6/9),33% (2/6),1/4,78% (7/9),29% (2/7),0/2,0/0,0/1,0/0,0/1
2021 Miami R64,L vs Andreescu,50% (5/10),60% (3/5),0/4,50% (5/10),0% (0/5),0/3,0/1,1/2,0/0,1/2
2021 Dubai R32,W vs Bertens,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2020 US Open R128,L vs Martic,27% (4/15),75% (3/4),0/5,53% (8/15),38% (3/8),0/2,0/0,2/2,0/0,1/1
2019 US Open R128,L vs Pliskova,50% (6/12),100% (6/6),3/6,50% (6/12),0% (0/6),2/6,0/1,1/1,0/0,0/0
2023 (4 matches),,42.9%,57.1%,23.5%,50.0%,29.2%,60.0%,33.3%,100.0%,-,100.0%
2022 (4 matches),,25.6%,63.6%,15.4%,38.1%,18.8%,57.1%,-,100.0%,-,100.0%
2021 (10 matches),,42.2%,50.0%,18.2%,55.9%,28.8%,57.9%,57.1%,60.0%,33.3%,40.0%
2020 (1 matches),,26.7%,75.0%,0.0%,53.3%,37.5%,0.0%,-,100.0%,-,100.0%
2019 (14 matches),,51.0%,75.0%,38.1%,39.7%,28.3%,72.0%,64.3%,88.9%,100.0%,50.0%
Career (138 matches),,46.8%,77.9%,35.2%,50.2%,20.2%,58.8%,66.7%,54.7%,66.7%,47.7%
