Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Prague R32,W vs Knutson,1.07,1.14,75.7,8.0,2.2%,55.6%,0.0%,53.3%,51.7%,44.6%
2023 Wimbledon R128,L vs Podoroska,0.88,0.83,69.4,5.0,1.8%,64.3%,4.0%,60.0%,39.6%,31.0%
2023 Roland Garros R128,L vs Ostapenko,0.88,0.77,47.7,2.5,0.0%,48.8%,2.6%,48.7%,45.0%,44.7%
2023 Australian Open R128,L vs Sabalenka,0.91,0.57,40.4,2.4,4.2%,58.3%,4.8%,47.6%,26.7%,32.0%
2022 US Open R128,L vs Kanepi,0.88,0.85,51.2,2.7,9.1%,69.7%,3.6%,60.7%,26.2%,41.7%
2022 Wimbledon R128,L vs Pliskova,1.01,0.78,59.2,2.4,2.4%,50.0%,0.0%,56.1%,38.6%,34.1%
2022 Indian Wells R64,L vs Badosa,0.95,0.66,55.7,2.0,0.0%,50.0%,0.0%,62.5%,30.3%,31.3%
2022 Australian Open R64,L vs Giorgi,0.93,0.71,46.1,2.0,0.0%,63.2%,2.9%,38.2%,43.2%,30.3%
2021 Indian Wells R64,L vs Svitolina,1.03,0.62,44.6,2.0,6.1%,36.4%,3.1%,62.5%,30.8%,30.4%
2021 US Open R128,L vs Azarenka,0.88,0.60,41.4,3.5,3.7%,44.4%,0.0%,45.5%,37.0%,38.5%
2021 Prague F,L vs Krejcikova,0.99,0.56,42.8,2.5,0.0%,56.0%,0.0%,30.4%,36.0%,27.3%
2021 Wimbledon R32,L vs Pliskova,0.94,0.74,50.1,2.4,2.9%,55.9%,0.0%,48.5%,41.0%,34.2%
2021 Wimbledon R64,W vs Podoroska,1.10,1.16,65.6,2.2,0.0%,65.4%,0.0%,55.8%,35.6%,47.6%
2021 Roland Garros R64,L vs Pegula,0.94,0.73,47.9,2.9,2.8%,47.2%,0.0%,51.5%,37.8%,41.7%
2021 Roland Garros R128,W vs Jorovic,1.00,1.20,63.9,2.0,2.2%,67.4%,2.3%,50.0%,49.0%,50.0%
2021 Bogota R16,L vs Osorio,0.94,0.78,56.9,2.6,0.0%,45.9%,0.0%,51.4%,35.9%,50.0%
2021 Miami R64,L vs Andreescu,0.94,0.77,54.0,3.7,0.0%,61.0%,2.6%,42.1%,28.9%,50.0%
2021 Dubai R32,W vs Bertens,1.11,1.76,44.3,2.1,3.7%,70.4%,0.0%,74.1%,34.3%,54.5%
2020 US Open R128,L vs Martic,1.07,0.83,73.3,4.6,1.7%,55.0%,0.0%,54.4%,30.0%,40.9%
2019 US Open R128,L vs Pliskova,0.94,0.86,72.3,3.6,2.2%,48.9%,0.0%,52.3%,42.5%,48.5%
2023 (4 matches),,0.94,0.87,61.7,3.5,1.8%,57.2%,2.6%,53.5%,42.6%,39.1%
2022 (4 matches),,0.94,0.74,53.3,2.2,2.6%,57.6%,1.5%,54.1%,34.6%,34.5%
2021 (10 matches),,0.99,0.86,52.9,2.5,2.0%,55.9%,0.9%,51.6%,37.2%,43.8%
2020 (1 matches),,1.07,0.83,73.3,4.6,1.7%,55.0%,0.0%,54.4%,30.0%,40.9%
2019 (14 matches),,0.98,1.09,59.9,2.7,2.2%,57.3%,0.6%,61.0%,44.8%,46.2%
Career (138 matches),,0.99,0.96,58.0,2.7,1.3%,54.7%,1.3%,53.8%,43.4%,45.3%
